Time,RSRP,RSRQ,RSSI,Average MCS Index,Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Num of TBs,BLER,Average TB Size,Avg RB count,Intermediate KPI
2017-11-27 14:54:04.325,-82.8,0.3,-26.7,28.0,122,0,0.0,0.0,100.0,0.0,490,2.2,6659,72,48850
2017-11-27 14:54:04.785,-82.5,-0.1,-25.7,28.0,122,0,0.0,0.0,100.0,0.0,490,2.2,6659,72,48850
2017-11-27 14:54:04.825,-82.5,-0.1,-25.7,28.0,130,0,0.0,0.0,100.0,0.0,490,2.2,6659,72,48850
2017-11-27 14:54:04.825,-82.5,-0.1,-25.7,28.0,130,0,0.0,0.0,100.0,0.0,490,6.3,6622,72,48850
2017-11-27 14:54:05.295,-82.2,0.6,-25.3,28.0,130,0,0.0,0.0,100.0,0.0,490,6.3,6622,72,48850
2017-11-27 14:54:05.305,-82.2,0.6,-25.3,28.0,140,0,0.0,0.0,100.0,0.0,490,6.3,6622,72,48850
2017-11-27 14:54:05.340,-82.2,0.6,-25.3,27.9,140,0,0.2,0.0,99.8,0.0,520,1.9,6648,72,48850
2017-11-27 14:54:05.825,-83.0,-0.1,-27.0,27.9,140,0,0.2,0.0,99.8,0.0,520,1.9,6648,72,48850
2017-11-27 14:54:05.840,-83.0,-0.1,-27.0,27.9,136,0,0.2,0.0,99.8,0.0,520,1.9,6648,72,48850
2017-11-27 14:54:05.840,-83.0,-0.1,-27.0,28.0,136,0,0.0,0.0,100.0,0.0,512,0.4,6650,72,48850
2017-11-27 14:54:06.190,-83.0,-0.1,-27.0,28.0,136,0,0.0,0.0,100.0,0.0,512,0.4,6650,72,49582
2017-11-27 14:54:06.305,-82.5,0.8,-25.7,28.0,136,0,0.0,0.0,100.0,0.0,512,0.4,6650,72,49582
2017-11-27 14:54:06.335,-82.5,0.8,-25.7,28.0,134,0,0.0,0.0,100.0,0.0,512,0.4,6650,72,49582
2017-11-27 14:54:06.350,-82.5,0.8,-25.7,27.9,134,0,0.2,0.0,99.8,0.0,512,3.9,6647,72,49582
2017-11-27 14:54:06.825,-82.2,0.2,-24.8,27.9,134,0,0.2,0.0,99.8,0.0,512,3.9,6647,72,49582
2017-11-27 14:54:06.840,-82.2,0.2,-24.8,27.9,126,0,0.2,0.0,99.8,0.0,512,3.9,6647,72,49582
2017-11-27 14:54:06.855,-82.2,0.2,-24.8,28.0,126,0,0.0,0.0,100.0,0.0,498,1.8,6655,72,49582
2017-11-27 14:54:07.345,-82.2,0.2,-24.8,28.0,134,0,0.0,0.0,100.0,0.0,498,1.8,6655,72,49582
2017-11-27 14:54:07.350,-82.4,0.5,-24.7,28.0,134,0,0.0,0.0,100.0,0.0,498,1.8,6655,72,49582
2017-11-27 14:54:07.360,-82.4,0.5,-24.7,28.0,134,0,0.0,0.0,100.0,0.0,490,0.0,6654,72,49582
2017-11-27 14:54:07.825,-83.1,0.3,-28.9,28.0,134,0,0.0,0.0,100.0,0.0,490,0.0,6654,72,49582
2017-11-27 14:54:07.840,-83.1,0.3,-28.9,28.0,137,0,0.0,0.0,100.0,0.0,490,0.0,6654,72,49582
2017-11-27 14:54:07.860,-83.1,0.3,-28.9,28.0,137,0,0.0,0.0,100.0,0.0,512,0.2,6663,72,49582
2017-11-27 14:54:08.190,-83.1,0.3,-28.9,28.0,137,0,0.0,0.0,100.0,0.0,512,0.2,6663,72,50698
2017-11-27 14:54:08.340,-83.1,0.3,-28.9,28.0,125,0,0.0,0.0,100.0,0.0,512,0.2,6663,72,50698
2017-11-27 14:54:08.345,-83.3,0.5,-29.5,28.0,125,0,0.0,0.0,100.0,0.0,512,0.2,6663,72,50698
2017-11-27 14:54:08.360,-83.3,0.5,-29.5,28.0,125,0,0.0,0.0,100.0,0.0,498,1.0,6650,72,50698
2017-11-27 14:54:08.830,-83.4,0.9,-29.9,28.0,125,0,0.0,0.0,100.0,0.0,498,1.0,6650,72,50698
2017-11-27 14:54:08.835,-83.4,0.9,-29.9,28.0,130,0,0.0,0.0,100.0,0.0,498,1.0,6650,72,50698
2017-11-27 14:54:08.860,-83.4,0.9,-29.9,28.0,130,0,0.0,0.0,100.0,0.0,512,5.5,6678,72,50698
2017-11-27 14:54:09.340,-83.4,0.9,-29.9,28.0,132,0,0.0,0.0,100.0,0.0,512,5.5,6678,72,50698
2017-11-27 14:54:09.345,-84.6,-0.1,-33.7,28.0,132,0,0.0,0.0,100.0,0.0,512,5.5,6678,72,50698
2017-11-27 14:54:09.365,-84.6,-0.1,-33.7,27.9,132,0,0.0,0.0,100.0,0.0,490,4.1,6553,72,50698
2017-11-27 14:54:09.860,-84.2,0.5,-33.4,27.9,132,0,0.0,0.0,100.0,0.0,490,4.1,6553,72,50698
2017-11-27 14:54:09.865,-84.2,0.5,-33.4,28.0,132,0,0.0,0.0,100.0,0.0,520,0.0,6646,72,50698
2017-11-27 14:54:10.190,-84.2,0.5,-33.4,28.0,132,0,0.0,0.0,100.0,0.0,520,0.0,6646,72,49605
2017-11-27 14:54:10.340,-83.8,0.4,-31.0,28.0,132,0,0.0,0.0,100.0,0.0,520,0.0,6646,72,49605
2017-11-27 14:54:10.355,-83.8,0.4,-31.0,28.0,127,0,0.0,0.0,100.0,0.0,520,0.0,6646,72,49605
2017-11-27 14:54:10.365,-83.8,0.4,-31.0,28.0,127,0,0.0,0.0,100.0,0.0,490,0.8,6656,72,49605
2017-11-27 14:54:10.875,-83.5,0.3,-30.2,28.0,127,0,0.0,0.0,100.0,0.0,490,0.8,6656,72,49605
2017-11-27 14:54:10.875,-83.5,0.3,-30.2,27.9,127,0,0.2,0.0,99.8,0.0,490,1.0,6653,72,49605
2017-11-27 14:54:10.875,-83.5,0.3,-30.2,27.9,128,0,0.2,0.0,99.8,0.0,490,1.0,6653,72,49605
2017-11-27 14:54:11.340,-83.8,0.7,-32.0,27.9,128,0,0.2,0.0,99.8,0.0,490,1.0,6653,72,49605
2017-11-27 14:54:11.360,-83.8,0.7,-32.0,27.9,124,0,0.2,0.0,99.8,0.0,490,1.0,6653,72,49605
2017-11-27 14:54:11.375,-83.8,0.7,-32.0,28.0,124,0,0.0,0.0,100.0,0.0,520,2.1,6654,72,49605
2017-11-27 14:54:11.865,-82.9,0.6,-27.4,28.0,124,0,0.0,0.0,100.0,0.0,520,2.1,6654,72,49605
2017-11-27 14:54:11.865,-82.9,0.6,-27.4,28.0,129,0,0.0,0.0,100.0,0.0,520,2.1,6654,72,49605
2017-11-27 14:54:11.880,-82.9,0.6,-27.4,28.0,129,0,0.0,0.0,100.0,0.0,499,0.8,6615,72,49605
2017-11-27 14:54:12.195,-82.9,0.6,-27.4,28.0,129,0,0.0,0.0,100.0,0.0,499,0.8,6615,72,49960
2017-11-27 14:54:12.345,-82.8,0.4,-26.8,28.0,129,0,0.0,0.0,100.0,0.0,499,0.8,6615,72,49960
2017-11-27 14:54:12.365,-82.8,0.4,-26.8,28.0,126,0,0.0,0.0,100.0,0.0,499,0.8,6615,72,49960
2017-11-27 14:54:12.390,-82.8,0.4,-26.8,28.0,126,0,0.0,0.0,100.0,0.0,487,2.7,6646,72,49960
2017-11-27 14:54:12.860,-82.7,-0.2,-25.4,28.0,126,0,0.0,0.0,100.0,0.0,487,2.7,6646,72,49960
2017-11-27 14:54:12.885,-82.7,-0.2,-25.4,28.0,131,1,0.0,0.0,100.0,0.0,487,2.7,6646,72,49960
2017-11-27 14:54:12.890,-82.7,-0.2,-25.4,27.4,131,1,0.0,0.0,100.0,0.0,512,8.4,6228,72,49960
2017-11-27 14:54:13.380,-82.4,0.4,-24.9,27.4,131,1,0.0,0.0,100.0,0.0,512,8.4,6228,72,49960
2017-11-27 14:54:13.385,-82.4,0.4,-24.9,27.4,132,0,0.0,0.0,100.0,0.0,512,8.4,6228,72,49960
2017-11-27 14:54:13.400,-82.4,0.4,-24.9,28.0,132,0,0.0,0.0,100.0,0.0,520,0.0,6646,72,49960
2017-11-27 14:54:13.865,-82.7,0.8,-25.7,28.0,132,0,0.0,0.0,100.0,0.0,520,0.0,6646,72,49960
2017-11-27 14:54:13.890,-82.7,0.8,-25.7,28.0,125,0,0.0,0.0,100.0,0.0,520,0.0,6646,72,49960
2017-11-27 14:54:13.900,-82.7,0.8,-25.7,28.0,125,0,0.0,0.0,100.0,0.0,490,0.6,6660,72,49960
2017-11-27 14:54:14.195,-82.7,0.8,-25.7,28.0,125,0,0.0,0.0,100.0,0.0,490,0.6,6660,72,48500
2017-11-27 14:54:14.385,-83.7,-0.2,-29.0,28.0,125,0,0.0,0.0,100.0,0.0,490,0.6,6660,72,48500
2017-11-27 14:54:14.390,-83.7,-0.2,-29.0,28.0,123,0,0.0,0.0,100.0,0.0,490,0.6,6660,72,48500
2017-11-27 14:54:14.400,-83.7,-0.2,-29.0,28.0,123,0,0.0,0.0,100.0,0.0,512,3.7,6657,72,48500
2017-11-27 14:54:14.895,-83.7,-0.2,-29.0,28.0,127,1,0.0,0.0,100.0,0.0,512,3.7,6657,72,48500
2017-11-27 14:54:14.905,-83.1,0.3,-27.6,28.0,127,1,0.0,0.0,100.0,0.0,512,3.7,6657,72,48500
2017-11-27 14:54:14.905,-83.1,0.3,-27.6,28.0,127,1,0.0,0.0,100.0,0.0,498,3.0,6671,72,48500
2017-11-27 14:54:15.385,-84.0,-0.4,-30.0,28.0,127,1,0.0,0.0,100.0,0.0,498,3.0,6671,72,48500
2017-11-27 14:54:15.385,-84.0,-0.4,-30.0,28.0,129,0,0.0,0.0,100.0,0.0,498,3.0,6671,72,48500
2017-11-27 14:54:15.405,-84.0,-0.4,-30.0,27.9,129,0,0.2,0.0,99.8,0.0,490,1.6,6636,72,48500
2017-11-27 14:54:15.870,-85.3,0.7,-38.1,27.9,129,0,0.2,0.0,99.8,0.0,490,1.6,6636,72,48500
2017-11-27 14:54:15.895,-85.3,0.7,-38.1,27.9,125,0,0.2,0.0,99.8,0.0,490,1.6,6636,72,48500
2017-11-27 14:54:15.905,-85.3,0.7,-38.1,27.9,125,0,0.2,0.0,99.8,0.0,490,4.1,6663,72,48500
2017-11-27 14:54:16.195,-85.3,0.7,-38.1,27.9,125,0,0.2,0.0,99.8,0.0,490,4.1,6663,72,49677
2017-11-27 14:54:16.390,-84.9,-0.4,-35.0,27.9,125,0,0.2,0.0,99.8,0.0,490,4.1,6663,72,49677
2017-11-27 14:54:16.400,-84.9,-0.4,-35.0,27.9,123,0,0.2,0.0,99.8,0.0,490,4.1,6663,72,49677
2017-11-27 14:54:16.405,-84.9,-0.4,-35.0,28.0,123,0,0.0,0.0,100.0,0.0,520,4.4,6634,72,49677
2017-11-27 14:54:16.890,-84.9,-0.4,-35.0,28.0,133,0,0.0,0.0,100.0,0.0,520,4.4,6634,72,49677
2017-11-27 14:54:16.905,-84.2,0.4,-31.8,28.0,133,0,0.0,0.0,100.0,0.0,520,4.4,6634,72,49677
2017-11-27 14:54:16.910,-84.2,0.4,-31.8,28.0,133,0,0.0,0.0,100.0,0.0,490,4.9,6649,72,49677
2017-11-27 14:54:17.390,-83.9,0.4,-32.0,28.0,133,0,0.0,0.0,100.0,0.0,490,4.9,6649,72,49677
2017-11-27 14:54:17.410,-83.9,0.4,-32.0,28.0,130,0,0.0,0.0,100.0,0.0,490,4.9,6649,72,49677
2017-11-27 14:54:17.415,-83.9,0.4,-32.0,28.0,130,0,0.0,0.0,100.0,0.0,512,1.6,6655,72,49677
2017-11-27 14:54:17.905,-82.5,1.0,-26.5,28.0,130,0,0.0,0.0,100.0,0.0,512,1.6,6655,72,49677
2017-11-27 14:54:17.915,-82.5,1.0,-26.5,28.0,128,0,0.0,0.0,100.0,0.0,512,1.6,6655,72,49677
2017-11-27 14:54:17.920,-82.5,1.0,-26.5,28.0,128,0,0.0,0.0,100.0,0.0,498,1.2,6664,72,49677
2017-11-27 14:54:18.195,-82.5,1.0,-26.5,28.0,128,0,0.0,0.0,100.0,0.0,498,1.2,6664,72,49788
2017-11-27 14:54:18.385,-84.3,1.2,-32.9,28.0,128,0,0.0,0.0,100.0,0.0,498,1.2,6664,72,49788
2017-11-27 14:54:18.415,-84.3,1.2,-32.9,28.0,127,0,0.0,0.0,100.0,0.0,498,1.2,6664,72,49788
2017-11-27 14:54:18.425,-84.3,1.2,-32.9,28.0,127,0,0.0,0.0,100.0,0.0,512,0.0,6661,72,49788
2017-11-27 14:54:18.910,-82.6,0.4,-24.7,28.0,127,0,0.0,0.0,100.0,0.0,512,0.0,6661,72,49788
2017-11-27 14:54:18.920,-82.6,0.4,-24.7,28.0,125,0,0.0,0.0,100.0,0.0,512,0.0,6661,72,49788
2017-11-27 14:54:18.925,-82.6,0.4,-24.7,27.8,125,0,0.0,0.0,100.0,0.0,490,6.7,6511,72,49788
2017-11-27 14:54:19.385,-81.3,0.5,-19.2,27.8,125,0,0.0,0.0,100.0,0.0,490,6.7,6511,72,49788
2017-11-27 14:54:19.420,-81.3,0.5,-19.2,27.8,128,0,0.0,0.0,100.0,0.0,490,6.7,6511,72,49788
2017-11-27 14:54:19.430,-81.3,0.5,-19.2,28.0,128,0,0.0,0.0,100.0,0.0,519,5.0,6641,72,49788
2017-11-27 14:54:19.900,-83.0,0.3,-28.1,28.0,128,0,0.0,0.0,100.0,0.0,519,5.0,6641,72,49788
2017-11-27 14:54:19.915,-83.0,0.3,-28.1,28.0,140,0,0.0,0.0,100.0,0.0,519,5.0,6641,72,49788
2017-11-27 14:54:19.935,-83.0,0.3,-28.1,27.9,140,0,0.2,0.0,99.8,0.0,512,2.9,6623,72,49788
2017-11-27 14:54:20.195,-83.0,0.3,-28.1,27.9,140,0,0.2,0.0,99.8,0.0,512,2.9,6623,72,48739
2017-11-27 14:54:20.415,-83.0,0.3,-28.1,27.9,137,0,0.2,0.0,99.8,0.0,512,2.9,6623,72,48739
2017-11-27 14:54:20.425,-83.9,0.9,-31.1,27.9,137,0,0.2,0.0,99.8,0.0,512,2.9,6623,72,48739
2017-11-27 14:54:20.440,-83.9,0.9,-31.1,28.0,137,0,0.0,0.0,100.0,0.0,490,1.8,6669,72,48739
2017-11-27 14:54:20.900,-85.4,-0.0,-36.9,28.0,137,0,0.0,0.0,100.0,0.0,490,1.8,6669,72,48739
2017-11-27 14:54:20.940,-85.4,-0.0,-36.9,28.0,145,0,0.0,0.0,100.0,0.0,490,1.8,6669,72,48739
2017-11-27 14:54:20.945,-85.4,-0.0,-36.9,27.9,145,0,0.0,0.0,100.0,0.0,520,6.3,6564,72,48739
2017-11-27 14:54:21.430,-84.5,0.3,-33.6,27.9,145,0,0.0,0.0,100.0,0.0,520,6.3,6564,72,48739
2017-11-27 14:54:21.445,-84.5,0.3,-33.6,27.9,134,0,0.0,0.0,100.0,0.0,520,6.3,6564,72,48739
2017-11-27 14:54:21.445,-84.5,0.3,-33.6,28.0,134,0,0.0,0.0,100.0,0.0,490,2.9,6662,72,48739
2017-11-27 14:54:21.900,-83.2,1.0,-28.9,28.0,134,0,0.0,0.0,100.0,0.0,490,2.9,6662,72,48739
2017-11-27 14:54:21.945,-83.2,1.0,-28.9,28.0,128,0,0.0,0.0,100.0,0.0,490,2.9,6662,72,48739
2017-11-27 14:54:21.950,-83.2,1.0,-28.9,28.0,128,0,0.0,0.0,100.0,0.0,489,1.6,6657,72,48739
2017-11-27 14:54:22.200,-83.2,1.0,-28.9,28.0,128,0,0.0,0.0,100.0,0.0,489,1.6,6657,72,49568
2017-11-27 14:54:22.425,-83.5,0.1,-29.8,28.0,128,0,0.0,0.0,100.0,0.0,489,1.6,6657,72,49568
2017-11-27 14:54:22.440,-83.5,0.1,-29.8,28.0,127,0,0.0,0.0,100.0,0.0,489,1.6,6657,72,49568
2017-11-27 14:54:22.455,-83.5,0.1,-29.8,28.0,127,0,0.0,0.0,100.0,0.0,520,0.0,6650,72,49568
2017-11-27 14:54:22.945,-83.1,1.0,-29.2,28.0,127,0,0.0,0.0,100.0,0.0,520,0.0,6650,72,49568
2017-11-27 14:54:22.960,-83.1,1.0,-29.2,28.0,127,0,0.2,0.0,99.8,0.0,501,3.4,6620,72,49568
2017-11-27 14:54:23.430,-84.2,0.2,-32.5,28.0,127,0,0.2,0.0,99.8,0.0,501,3.4,6620,72,49568
2017-11-27 14:54:23.445,-84.2,0.2,-32.5,28.0,129,0,0.2,0.0,99.8,0.0,501,3.4,6620,72,49568
2017-11-27 14:54:23.465,-84.2,0.2,-32.5,28.0,129,0,0.0,0.0,100.0,0.0,486,1.4,6635,72,49568
2017-11-27 14:54:23.945,-84.2,0.2,-32.5,28.0,130,0,0.0,0.0,100.0,0.0,486,1.4,6635,72,49568
2017-11-27 14:54:23.950,-83.4,0.3,-29.7,28.0,130,0,0.0,0.0,100.0,0.0,486,1.4,6635,72,49568
2017-11-27 14:54:23.965,-83.4,0.3,-29.7,28.0,130,0,0.0,0.0,100.0,0.0,498,0.0,6654,72,49568
2017-11-27 14:54:24.200,-83.4,0.3,-29.7,28.0,130,0,0.0,0.0,100.0,0.0,498,0.0,6654,72,50076
2017-11-27 14:54:24.425,-83.2,1.0,-29.3,28.0,130,0,0.0,0.0,100.0,0.0,498,0.0,6654,72,50076
2017-11-27 14:54:24.440,-83.2,1.0,-29.3,28.0,132,0,0.0,0.0,100.0,0.0,498,0.0,6654,72,50076
2017-11-27 14:54:24.465,-83.2,1.0,-29.3,28.0,132,0,0.0,0.0,100.0,0.0,512,0.2,6661,72,50076
2017-11-27 14:54:24.945,-83.2,1.0,-29.3,28.0,122,0,0.0,0.0,100.0,0.0,512,0.2,6661,72,50076
2017-11-27 14:54:24.950,-83.7,0.5,-29.8,28.0,122,0,0.0,0.0,100.0,0.0,512,0.2,6661,72,50076
2017-11-27 14:54:24.965,-83.7,0.5,-29.8,27.6,122,0,0.2,0.0,99.8,0.0,490,8.4,6336,72,50076
2017-11-27 14:54:25.425,-83.1,0.9,-27.6,27.6,122,0,0.2,0.0,99.8,0.0,490,8.4,6336,72,50076
2017-11-27 14:54:25.445,-83.1,0.9,-27.6,27.6,126,0,0.2,0.0,99.8,0.0,490,8.4,6336,72,50076
2017-11-27 14:54:25.465,-83.1,0.9,-27.6,28.0,126,0,0.0,0.0,100.0,0.0,498,1.8,6652,72,50076
2017-11-27 14:54:25.940,-83.1,0.9,-27.6,28.0,133,1,0.0,0.0,100.0,0.0,498,1.8,6652,72,50076
2017-11-27 14:54:25.945,-81.9,0.6,-23.7,28.0,133,1,0.0,0.0,100.0,0.0,498,1.8,6652,72,50076
2017-11-27 14:54:25.985,-81.9,0.6,-23.7,27.9,133,1,0.2,0.0,99.8,0.0,512,2.9,6620,72,50076
2017-11-27 14:54:26.200,-81.9,0.6,-23.7,27.9,133,1,0.2,0.0,99.8,0.0,512,2.9,6620,72,48615
2017-11-27 14:54:26.470,-82.3,0.0,-24.1,27.9,133,1,0.2,0.0,99.8,0.0,512,2.9,6620,72,48615
2017-11-27 14:54:26.470,-82.3,0.0,-24.1,27.9,140,0,0.2,0.0,99.8,0.0,512,2.9,6620,72,48615
2017-11-27 14:54:26.485,-82.3,0.0,-24.1,28.0,140,0,0.0,0.0,100.0,0.0,512,2.3,6650,72,48615
2017-11-27 14:54:26.980,-82.1,0.2,-22.4,28.0,140,0,0.0,0.0,100.0,0.0,512,2.3,6650,72,48615
2017-11-27 14:54:26.985,-82.1,0.2,-22.4,28.0,136,0,0.0,0.0,100.0,0.0,512,2.3,6650,72,48615
2017-11-27 14:54:26.990,-82.1,0.2,-22.4,28.0,136,0,0.0,0.0,100.0,0.0,512,0.4,6645,72,48615
2017-11-27 14:54:27.465,-81.5,0.2,-21.7,28.0,136,0,0.0,0.0,100.0,0.0,512,0.4,6645,72,48615
2017-11-27 14:54:27.490,-81.5,0.2,-21.7,28.0,128,0,0.0,0.0,100.0,0.0,512,0.4,6645,72,48615
2017-11-27 14:54:27.495,-81.5,0.2,-21.7,28.0,128,0,0.0,0.0,100.0,0.0,498,0.6,6669,72,48615
2017-11-27 14:54:27.985,-81.5,0.7,-22.1,28.0,128,0,0.0,0.0,100.0,0.0,498,0.6,6669,72,48615
2017-11-27 14:54:27.990,-81.5,0.7,-22.1,28.0,135,0,0.0,0.0,100.0,0.0,498,0.6,6669,72,48615
2017-11-27 14:54:28.0,-81.5,0.7,-22.1,28.0,135,0,0.0,0.0,100.0,0.0,512,1.2,6647,72,48615
2017-11-27 14:54:28.210,-81.5,0.7,-22.1,28.0,135,0,0.0,0.0,100.0,0.0,512,1.2,6647,72,50474
2017-11-27 14:54:28.470,-82.5,0.9,-26.2,28.0,135,0,0.0,0.0,100.0,0.0,512,1.2,6647,72,50474
2017-11-27 14:54:28.495,-82.5,0.9,-26.2,28.0,133,0,0.0,0.0,100.0,0.0,512,1.2,6647,72,50474
2017-11-27 14:54:28.500,-82.5,0.9,-26.2,28.0,133,0,0.0,0.0,100.0,0.0,488,1.0,6627,72,50474
2017-11-27 14:54:28.985,-82.5,0.9,-26.2,28.0,129,0,0.0,0.0,100.0,0.0,488,1.0,6627,72,50474
2017-11-27 14:54:28.990,-81.3,1.1,-22.4,28.0,129,0,0.0,0.0,100.0,0.0,488,1.0,6627,72,50474
2017-11-27 14:54:29.0,-81.3,1.1,-22.4,28.0,129,0,0.0,0.0,100.0,0.0,520,0.0,6638,72,50474
2017-11-27 14:54:29.470,-82.1,1.0,-24.0,28.0,129,0,0.0,0.0,100.0,0.0,520,0.0,6638,72,50474
2017-11-27 14:54:29.490,-82.1,1.0,-24.0,28.0,129,1,0.0,0.0,100.0,0.0,520,0.0,6638,72,50474
2017-11-27 14:54:29.505,-82.1,1.0,-24.0,27.9,129,1,0.2,0.0,99.8,0.0,490,0.0,6643,72,50474
2017-11-27 14:54:29.980,-82.2,0.6,-24.5,27.9,129,1,0.2,0.0,99.8,0.0,490,0.0,6643,72,50474
2017-11-27 14:54:29.985,-82.2,0.6,-24.5,27.9,123,0,0.2,0.0,99.8,0.0,490,0.0,6643,72,50474
2017-11-27 14:54:30.5,-82.2,0.6,-24.5,28.0,123,0,0.0,0.0,100.0,0.0,512,1.4,6657,72,50474
2017-11-27 14:54:30.210,-82.2,0.6,-24.5,28.0,123,0,0.0,0.0,100.0,0.0,512,1.4,6657,72,50803
2017-11-27 14:54:30.465,-81.0,0.3,-20.3,28.0,123,0,0.0,0.0,100.0,0.0,512,1.4,6657,72,50803
2017-11-27 14:54:30.490,-81.0,0.3,-20.3,28.0,125,0,0.0,0.0,100.0,0.0,512,1.4,6657,72,50803
2017-11-27 14:54:30.505,-81.0,0.3,-20.3,28.0,125,0,0.0,0.0,100.0,0.0,498,0.2,6650,72,50803
2017-11-27 14:54:30.985,-82.3,0.3,-24.7,28.0,125,0,0.0,0.0,100.0,0.0,498,0.2,6650,72,50803
2017-11-27 14:54:31.0,-82.3,0.3,-24.7,28.0,137,0,0.0,0.0,100.0,0.0,498,0.2,6650,72,50803
2017-11-27 14:54:31.10,-82.3,0.3,-24.7,28.0,137,0,0.0,0.0,100.0,0.0,490,0.0,6660,72,50803
2017-11-27 14:54:31.460,-82.3,0.3,-22.8,28.0,137,0,0.0,0.0,100.0,0.0,490,0.0,6660,72,50803
2017-11-27 14:54:31.460,-82.3,0.3,-22.8,28.0,121,0,0.0,0.0,100.0,0.0,490,0.0,6660,72,50803
2017-11-27 14:54:31.525,-82.3,0.3,-22.8,28.0,121,0,0.0,0.0,100.0,0.0,470,0.0,6564,71,50803
2017-11-27 14:54:31.985,-82.6,-0.1,-24.4,28.0,121,0,0.0,0.0,100.0,0.0,470,0.0,6564,71,50803
2017-11-27 14:54:32.20,-82.6,-0.1,-24.4,28.0,146,0,0.0,0.0,100.0,0.0,470,0.0,6564,71,50803
2017-11-27 14:54:32.30,-82.6,-0.1,-24.4,28.0,146,0,0.0,0.0,100.0,0.0,556,0.5,6628,72,50803
2017-11-27 14:54:32.210,-82.6,-0.1,-24.4,28.0,146,0,0.0,0.0,100.0,0.0,556,0.5,6628,72,50606
2017-11-27 14:54:32.505,-81.9,0.5,-23.7,28.0,146,0,0.0,0.0,100.0,0.0,556,0.5,6628,72,50606
2017-11-27 14:54:32.515,-81.9,0.5,-23.7,28.0,124,0,0.0,0.0,100.0,0.0,556,0.5,6628,72,50606
2017-11-27 14:54:32.530,-81.9,0.5,-23.7,28.0,124,0,0.0,0.0,100.0,0.0,512,0.6,6644,72,50606
2017-11-27 14:54:32.985,-81.2,0.1,-20.4,28.0,124,0,0.0,0.0,100.0,0.0,512,0.6,6644,72,50606
2017-11-27 14:54:33.25,-81.2,0.1,-20.4,28.0,128,0,0.0,0.0,100.0,0.0,512,0.6,6644,72,50606
2017-11-27 14:54:33.30,-81.2,0.1,-20.4,28.0,128,0,0.0,0.0,100.0,0.0,488,4.3,6642,72,50606
2017-11-27 14:54:33.510,-80.7,0.4,-18.3,28.0,128,0,0.0,0.0,100.0,0.0,488,4.3,6642,72,50606
2017-11-27 14:54:33.520,-80.7,0.4,-18.3,28.0,125,0,0.0,0.0,100.0,0.0,488,4.3,6642,72,50606
2017-11-27 14:54:33.535,-80.7,0.4,-18.3,28.0,125,0,0.0,0.0,100.0,0.0,498,1.0,6640,72,50606
2017-11-27 14:54:34.10,-80.7,0.4,-18.3,28.0,128,0,0.0,0.0,100.0,0.0,498,1.0,6640,72,50606
2017-11-27 14:54:34.20,-80.8,1.3,-19.8,28.0,128,0,0.0,0.0,100.0,0.0,498,1.0,6640,72,50606
2017-11-27 14:54:34.50,-80.8,1.3,-19.8,27.9,128,0,0.2,0.0,99.8,0.0,507,0.2,6597,72,50606
2017-11-27 14:54:34.215,-80.8,1.3,-19.8,27.9,128,0,0.2,0.0,99.8,0.0,507,0.2,6597,72,49666
2017-11-27 14:54:34.540,-80.8,1.3,-19.8,27.9,137,1,0.2,0.0,99.8,0.0,507,0.2,6597,72,49666
2017-11-27 14:54:34.545,-81.8,0.9,-24.0,27.9,137,1,0.2,0.0,99.8,0.0,507,0.2,6597,72,49666
2017-11-27 14:54:34.555,-81.8,0.9,-24.0,27.9,137,1,0.0,0.0,100.0,0.0,503,0.8,6603,72,49666
2017-11-27 14:54:35.30,-82.6,1.3,-26.7,27.9,137,1,0.0,0.0,100.0,0.0,503,0.8,6603,72,49666
2017-11-27 14:54:35.45,-82.6,1.3,-26.7,27.9,130,0,0.0,0.0,100.0,0.0,503,0.8,6603,72,49666
2017-11-27 14:54:35.55,-82.6,1.3,-26.7,28.0,130,0,0.0,0.0,100.0,0.0,498,1.0,6659,72,49666
2017-11-27 14:54:35.540,-82.6,1.3,-26.7,28.0,136,0,0.0,0.0,100.0,0.0,498,1.0,6659,72,49666
2017-11-27 14:54:35.545,-81.7,1.2,-22.2,28.0,136,0,0.0,0.0,100.0,0.0,498,1.0,6659,72,49666
2017-11-27 14:54:35.555,-81.7,1.2,-22.2,27.9,136,0,0.0,0.0,100.0,0.0,488,1.8,6610,72,49666
2017-11-27 14:54:36.30,-81.8,1.4,-23.9,27.9,136,0,0.0,0.0,100.0,0.0,488,1.8,6610,72,49666
2017-11-27 14:54:36.40,-81.8,1.4,-23.9,27.9,130,0,0.0,0.0,100.0,0.0,488,1.8,6610,72,49666
2017-11-27 14:54:36.60,-81.8,1.4,-23.9,27.9,130,0,0.2,0.0,99.8,0.0,512,0.8,6606,72,49666
2017-11-27 14:54:36.215,-81.8,1.4,-23.9,27.9,130,0,0.2,0.0,99.8,0.0,512,0.8,6606,72,50314
2017-11-27 14:54:36.550,-81.8,1.4,-23.9,27.9,124,0,0.2,0.0,99.8,0.0,512,0.8,6606,72,50314
2017-11-27 14:54:36.555,-82.8,1.2,-28.0,27.9,124,0,0.2,0.0,99.8,0.0,512,0.8,6606,72,50314
