Time,SINR Rx[0],SINR Rx[1],RSRP Rx[0],RSRQ Rx[0],RSSI Rx[0],RSRP Rx[1],RSRQ Rx[1],RSSI Rx[1],Bandwidth,Num of Subframes,Avg RB count,Average TB Size,Num of TBs,Tx Antennas,Average MCS Index,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),Number of carriers DL,Num 256QAM (LTE DL),Num ACKs,Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,256-QAM Rate,Reporting Mode,CQI0/CQI1,BLER,PDSCH Thrpt,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Test KPI last,Intermediate KPI,IP Thrpt DL
2018-01-06 17:00:47.620,15.3,15.6,-95.8,-7.6,-67.9,-101.8,-7.7,-73.7,20,3,4,135.7,6,2,14.7,0.0,6.0,0.0,1,0.0,13,0,0.0,100.0,0.0,0.0,3,9.1 / 0.0,33.3,5,RTT,72,155,22,78,39,1
2018-01-06 17:00:48.80,15.3,15.6,-95.8,-7.6,-67.9,-101.8,-7.7,-73.7,20,3,4,135.7,6,2,14.7,0.0,6.0,0.0,1,0.0,13,0,0.0,100.0,0.0,0.0,3,9.1 / 0.0,33.3,5,RTT,72,155,22,78,82,1
2018-01-06 17:00:48.240,16.0,15.5,-96.1,-7.3,-68.3,-102.0,-8.0,-73.5,20,3,4,135.7,6,2,14.7,0.0,6.0,0.0,1,0.0,13,0,0.0,100.0,0.0,0.0,3,9.1 / 0.0,33.3,5,RTT,72,155,22,78,82,1
2018-01-06 17:00:48.250,16.0,15.5,-96.1,-7.3,-68.3,-102.0,-8.0,-73.5,20,3,4,135.7,6,2,14.7,0.0,6.0,0.0,1,0.0,16,0,0.0,100.0,0.0,0.0,3,9.1 / 0.0,33.3,5,RTT,72,155,22,78,82,1
2018-01-06 17:00:48.255,16.0,15.5,-96.1,-7.3,-68.3,-102.0,-8.0,-73.5,20,3,4,135.7,6,2,14.7,0.0,6.0,0.0,1,0.0,16,0,0.0,100.0,0.0,0.0,3,9.0 / 0.0,33.3,5,RTT,72,155,22,78,82,1
2018-01-06 17:00:48.330,16.0,15.5,-96.1,-7.3,-68.3,-102.0,-8.0,-73.5,20,3,4,135.7,6,2,14.7,0.0,6.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,9.0 / 0.0,33.3,5,RTT,72,155,22,78,82,1
2018-01-06 17:00:48.360,16.0,15.5,-96.1,-7.3,-68.3,-102.0,-8.0,-73.5,20,3,4,135.7,6,2,14.7,0.0,6.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,9.0 / 0.0,33.3,5,RTT,72,155,22,78,82,0
2018-01-06 17:00:48.400,16.0,15.5,-96.1,-7.3,-68.3,-102.0,-8.0,-73.5,20,2,4,113.0,4,2,13.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,9.0 / 0.0,0.0,3,RTT,72,155,22,78,82,0
2018-01-06 17:00:48.565,16.5,16.5,-97.1,-8.1,-69.0,-101.4,-7.4,-74.1,20,2,4,113.0,4,2,13.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,9.0 / 0.0,0.0,3,RTT,72,155,22,78,82,0
2018-01-06 17:00:48.865,16.5,16.5,-97.1,-8.1,-69.0,-101.4,-7.4,-74.1,20,2,4,113.0,4,2,13.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,9.5 / 0.0,0.0,3,RTT,72,155,22,78,82,0
2018-01-06 17:00:49.60,16.5,16.5,-97.1,-8.1,-69.0,-101.4,-7.4,-74.1,20,2,4,113.0,4,2,13.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,9.5 / 0.0,0.0,3,RTT,72,155,22,78,80,0
2018-01-06 17:00:49.265,18.0,16.1,-95.9,-7.5,-68.3,-101.8,-6.6,-75.2,20,2,4,113.0,4,2,13.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,9.5 / 0.0,0.0,3,RTT,72,155,22,78,80,0
2018-01-06 17:00:49.275,18.0,16.1,-95.9,-7.5,-68.3,-101.8,-6.6,-75.2,20,3,4,89.3,6,2,9.7,2.0,4.0,0.0,1,0.0,2,0,33.3,66.7,0.0,0.0,3,9.5 / 0.0,0.0,5,RTT,72,155,22,78,80,0
2018-01-06 17:00:49.405,18.0,16.1,-95.9,-7.5,-68.3,-101.8,-6.6,-75.2,20,3,4,89.3,6,2,9.7,2.0,4.0,0.0,1,0.0,15,0,33.3,66.7,0.0,0.0,3,9.5 / 0.0,0.0,5,RTT,72,155,22,78,80,0
2018-01-06 17:00:49.510,18.0,16.1,-95.9,-7.5,-68.3,-101.8,-6.6,-75.2,20,3,4,89.3,6,2,9.7,2.0,4.0,0.0,1,0.0,15,0,33.3,66.7,0.0,0.0,3,10.0 / 0.0,0.0,5,RTT,72,155,22,78,80,0
2018-01-06 17:00:49.810,11.4,10.7,-98.6,-8.3,-70.3,-102.7,-7.0,-75.7,20,3,4,89.3,6,2,9.7,2.0,4.0,0.0,1,0.0,15,0,33.3,66.7,0.0,0.0,3,10.0 / 0.0,0.0,5,RTT,72,155,22,78,80,0
2018-01-06 17:00:49.875,11.4,10.7,-98.6,-8.3,-70.3,-102.7,-7.0,-75.7,20,1,3,7.0,1,2,0.0,1.0,0.0,0.0,1,0.0,15,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,0,RTT,72,155,22,78,80,0
2018-01-06 17:00:50.95,11.4,10.7,-98.6,-8.3,-70.3,-102.7,-7.0,-75.7,20,1,3,7.0,1,2,0.0,1.0,0.0,0.0,1,0.0,15,0,100.0,0.0,0.0,0.0,3,9.5 / 0.0,0.0,0,RTT,72,155,22,78,80,0
2018-01-06 17:00:50.95,11.4,10.7,-98.6,-8.3,-70.3,-102.7,-7.0,-75.7,20,1,3,7.0,1,2,0.0,1.0,0.0,0.0,1,0.0,4,0,100.0,0.0,0.0,0.0,3,9.5 / 0.0,0.0,0,RTT,72,155,22,78,80,0
2018-01-06 17:00:50.420,11.4,10.7,-98.6,-8.3,-70.3,-102.7,-7.0,-75.7,20,2,4,122.0,4,2,13.8,0.0,4.0,0.0,1,0.0,4,0,0.0,100.0,0.0,0.0,3,9.5 / 0.0,0.0,13,RTT,72,155,22,78,80,0
2018-01-06 17:00:50.425,12.9,12.4,-100.1,-7.3,-72.0,-101.6,-8.0,-72.9,20,2,4,122.0,4,2,13.8,0.0,4.0,0.0,1,0.0,4,0,0.0,100.0,0.0,0.0,3,9.5 / 0.0,0.0,13,RTT,72,155,22,78,80,0
2018-01-06 17:00:50.430,12.9,12.4,-100.1,-7.3,-72.0,-101.6,-8.0,-72.9,20,2,4,122.0,4,2,13.8,0.0,4.0,0.0,1,0.0,11,1,0.0,100.0,0.0,0.0,3,9.5 / 0.0,0.0,13,RTT,72,155,22,78,80,0
2018-01-06 17:00:50.590,12.9,12.4,-100.1,-7.3,-72.0,-101.6,-8.0,-72.9,20,2,4,122.0,4,2,13.8,0.0,4.0,0.0,1,0.0,11,1,0.0,100.0,0.0,0.0,3,9.9 / 0.0,0.0,13,RTT,72,155,22,78,80,0
2018-01-06 17:00:51.50,17.0,15.2,-97.5,-6.9,-70.8,-103.2,-6.7,-76.4,20,2,4,122.0,4,2,13.8,0.0,4.0,0.0,1,0.0,11,1,0.0,100.0,0.0,0.0,3,9.9 / 0.0,0.0,13,RTT,72,155,22,78,80,0
2018-01-06 17:00:51.80,17.0,15.2,-97.5,-6.9,-70.8,-103.2,-6.7,-76.4,20,2,4,122.0,4,2,13.8,0.0,4.0,0.0,1,0.0,11,1,0.0,100.0,0.0,0.0,3,11.0 / 0.0,0.0,13,RTT,72,155,22,78,80,0
2018-01-06 17:00:51.150,17.0,15.2,-97.5,-6.9,-70.8,-103.2,-6.7,-76.4,20,2,4,122.0,4,2,13.8,0.0,4.0,0.0,1,0.0,24,1,0.0,100.0,0.0,0.0,3,11.0 / 0.0,0.0,13,RTT,72,155,22,78,80,0
2018-01-06 17:00:51.370,17.0,15.2,-97.5,-6.9,-70.8,-103.2,-6.7,-76.4,20,18,5,174.7,36,2,15.9,0.0,24.0,12.0,1,12.0,24,1,0.0,66.7,33.3,0.0,3,11.0 / 0.0,11.1,34,RTT,72,155,22,78,80,0
2018-01-06 17:00:51.465,17.9,16.3,-94.6,-7.5,-66.8,-102.3,-6.5,-75.7,20,18,5,174.7,36,2,15.9,0.0,24.0,12.0,1,12.0,24,1,0.0,66.7,33.3,0.0,3,11.0 / 0.0,11.1,34,RTT,72,155,22,78,80,0
2018-01-06 17:00:51.470,17.9,16.3,-94.6,-7.5,-66.8,-102.3,-6.5,-75.7,20,18,5,174.7,36,2,15.9,0.0,24.0,12.0,1,12.0,24,1,0.0,66.7,33.3,0.0,3,9.6 / 0.0,11.1,34,RTT,72,155,22,78,80,0
2018-01-06 17:00:51.475,17.9,16.3,-94.6,-7.5,-66.8,-102.3,-6.5,-75.7,20,18,5,174.7,36,2,15.9,0.0,24.0,12.0,1,12.0,51,0,0.0,66.7,33.3,0.0,3,9.6 / 0.0,11.1,34,RTT,72,155,22,78,80,0
2018-01-06 17:00:51.835,17.9,16.3,-94.6,-7.5,-66.8,-102.3,-6.5,-75.7,20,18,5,174.7,36,2,15.9,0.0,24.0,12.0,1,12.0,51,0,0.0,66.7,33.3,0.0,3,9.6 / 0.0,11.1,34,RTT,72,155,22,78,80,13
2018-01-06 17:00:51.960,17.9,16.3,-94.6,-7.5,-66.8,-102.3,-6.5,-75.7,20,1,4,113.0,2,2,13.0,0.0,2.0,0.0,1,0.0,51,0,0.0,100.0,0.0,0.0,3,9.6 / 0.0,0.0,6,RTT,72,155,22,78,80,13
2018-01-06 17:00:52.35,18.3,15.2,-94.6,-7.8,-66.7,-102.5,-6.6,-75.8,20,1,4,113.0,2,2,13.0,0.0,2.0,0.0,1,0.0,51,0,0.0,100.0,0.0,0.0,3,9.6 / 0.0,0.0,6,RTT,72,155,22,78,80,13
2018-01-06 17:00:52.75,18.3,15.2,-94.6,-7.8,-66.7,-102.5,-6.6,-75.8,20,1,4,113.0,2,2,13.0,0.0,2.0,0.0,1,0.0,51,0,0.0,100.0,0.0,0.0,3,9.6 / 0.0,0.0,6,RTT,72,155,22,78,78,13
2018-01-06 17:00:52.80,18.3,15.2,-94.6,-7.8,-66.7,-102.5,-6.6,-75.8,20,1,4,113.0,2,2,13.0,0.0,2.0,0.0,1,0.0,9,0,0.0,100.0,0.0,0.0,3,9.6 / 0.0,0.0,6,RTT,72,155,22,78,78,13
2018-01-06 17:00:52.315,18.3,15.2,-94.6,-7.8,-66.7,-102.5,-6.6,-75.8,20,1,4,113.0,2,2,13.0,0.0,2.0,0.0,1,0.0,9,0,0.0,100.0,0.0,0.0,3,11.0 / 0.0,0.0,6,RTT,72,155,22,78,78,13
2018-01-06 17:00:52.680,18.3,15.2,-94.6,-7.8,-66.7,-102.5,-6.6,-75.8,20,3,5,129.0,6,2,12.3,2.0,4.0,0.0,1,0.0,9,0,33.3,66.7,0.0,0.0,3,11.0 / 0.0,33.3,8,RTT,72,155,22,78,78,13
2018-01-06 17:00:52.760,18.3,15.2,-94.6,-7.8,-66.7,-102.5,-6.6,-75.8,20,3,5,129.0,6,2,12.3,2.0,4.0,0.0,1,0.0,9,0,33.3,66.7,0.0,0.0,3,10.4 / 0.0,33.3,8,RTT,72,155,22,78,78,13
2018-01-06 17:00:52.760,19.9,15.1,-93.6,-6.2,-67.3,-103.3,-7.2,-76.1,20,3,5,129.0,6,2,12.3,2.0,4.0,0.0,1,0.0,9,0,33.3,66.7,0.0,0.0,3,10.4 / 0.0,33.3,8,RTT,72,155,22,78,78,13
2018-01-06 17:00:52.765,19.9,15.1,-93.6,-6.2,-67.3,-103.3,-7.2,-76.1,20,3,5,129.0,6,2,12.3,2.0,4.0,0.0,1,0.0,8,0,33.3,66.7,0.0,0.0,3,10.4 / 0.0,33.3,8,RTT,72,155,22,78,78,13
2018-01-06 17:00:52.850,19.9,15.1,-93.6,-6.2,-67.3,-103.3,-7.2,-76.1,20,3,5,129.0,6,2,12.3,2.0,4.0,0.0,1,0.0,8,0,33.3,66.7,0.0,0.0,3,10.4 / 0.0,33.3,8,RTT,72,155,22,78,78,0
2018-01-06 17:00:53.10,19.9,15.1,-93.6,-6.2,-67.3,-103.3,-7.2,-76.1,20,3,5,129.0,6,2,12.3,2.0,4.0,0.0,1,0.0,8,0,33.3,66.7,0.0,0.0,3,10.4 / 0.0,33.3,8,RTT,72,155,22,78,39,0
2018-01-06 17:00:53.185,19.9,15.1,-93.6,-6.2,-67.3,-103.3,-7.2,-76.1,20,2,4,139.0,4,2,15.0,0.0,4.0,0.0,1,0.0,8,0,0.0,100.0,0.0,0.0,3,10.4 / 0.0,0.0,5,RTT,72,155,22,78,39,0
2018-01-06 17:00:53.285,19.0,17.3,-94.8,-6.8,-67.9,-102.5,-6.5,-76.1,20,2,4,139.0,4,2,15.0,0.0,4.0,0.0,1,0.0,8,0,0.0,100.0,0.0,0.0,3,10.4 / 0.0,0.0,5,RTT,72,155,22,78,39,0
2018-01-06 17:00:53.290,19.0,17.3,-94.8,-6.8,-67.9,-102.5,-6.5,-76.1,20,2,4,139.0,4,2,15.0,0.0,4.0,0.0,1,0.0,8,0,0.0,100.0,0.0,0.0,3,10.6 / 0.0,0.0,5,RTT,72,155,22,78,39,0
2018-01-06 17:00:53.295,19.0,17.3,-94.8,-6.8,-67.9,-102.5,-6.5,-76.1,20,2,4,139.0,4,2,15.0,0.0,4.0,0.0,1,0.0,20,0,0.0,100.0,0.0,0.0,3,10.6 / 0.0,0.0,5,RTT,72,155,22,78,39,0
2018-01-06 17:00:53.925,19.0,17.3,-94.8,-6.8,-67.9,-102.5,-6.5,-76.1,20,2,4,139.0,4,2,15.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,10.6 / 0.0,0.0,5,RTT,72,155,22,78,39,0
2018-01-06 17:00:53.965,19.2,16.8,-94.2,-6.6,-67.3,-103.1,-6.5,-76.3,20,2,4,139.0,4,2,15.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,10.6 / 0.0,0.0,5,RTT,72,155,22,78,39,0
2018-01-06 17:00:53.970,19.2,16.8,-94.2,-6.6,-67.3,-103.1,-6.5,-76.3,20,2,4,139.0,4,2,15.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,10.0 / 0.0,0.0,5,RTT,72,155,22,78,39,0
2018-01-06 17:00:54.100,19.2,16.8,-94.2,-6.6,-67.3,-103.1,-6.5,-76.3,20,2,4,139.0,4,2,15.0,0.0,4.0,0.0,1,0.0,2,0,0.0,100.0,0.0,0.0,3,10.0 / 0.0,0.0,5,RTT,72,155,22,78,79,0
2018-01-06 17:00:54.105,19.2,16.8,-94.2,-6.6,-67.3,-103.1,-6.5,-76.3,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,0,RTT,72,155,22,78,79,0
2018-01-06 17:00:54.375,18.3,16.4,-95.2,-7.2,-67.9,-103.1,-6.3,-76.8,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,0,RTT,72,155,22,78,79,0
2018-01-06 17:00:54.385,18.3,16.4,-95.2,-7.2,-67.9,-103.1,-6.3,-76.8,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,0,RTT,72,155,22,78,79,0
2018-01-06 17:00:54.400,18.3,16.4,-95.2,-7.2,-67.9,-103.1,-6.3,-76.8,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,0,RTT,72,155,22,78,79,0
2018-01-06 17:00:54.655,18.3,16.4,-95.2,-7.2,-67.9,-103.1,-6.3,-76.8,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,3,RTT,72,155,22,78,79,0
2018-01-06 17:00:54.900,18.3,16.4,-94.7,-6.6,-67.9,-102.8,-6.7,-76.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,3,RTT,72,155,22,78,79,0
2018-01-06 17:00:55.75,18.3,16.4,-94.7,-6.6,-67.9,-102.8,-6.7,-76.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,3,RTT,72,155,22,78,77,0
2018-01-06 17:00:55.140,18.3,16.4,-94.7,-6.6,-67.9,-102.8,-6.7,-76.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,3,RTT,72,155,22,71,0,0
2018-01-06 17:00:55.140,18.3,16.4,-94.7,-6.6,-67.9,-102.8,-6.7,-76.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,9.7 / 0.0,0.0,3,RTT,72,155,22,71,0,0
2018-01-06 17:00:55.210,18.3,16.4,-94.7,-6.6,-67.9,-102.8,-6.7,-76.0,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,9.7 / 0.0,0.0,0,RTT,72,155,22,71,0,0
2018-01-06 17:00:55.625,18.3,16.4,-94.7,-6.6,-67.9,-102.8,-6.7,-76.0,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,17,0,100.0,0.0,0.0,0.0,3,9.8 / 0.0,0.0,0,RTT,72,155,22,71,0,0
2018-01-06 17:00:55.630,18.3,16.4,-94.7,-6.6,-67.9,-102.8,-6.7,-76.0,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,9.8 / 0.0,0.0,0,RTT,72,155,22,71,0,0
2018-01-06 17:00:55.655,19.0,16.8,-94.6,-7.2,-67.0,-102.9,-6.5,-76.1,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,9.8 / 0.0,0.0,0,RTT,72,155,22,71,0,0
2018-01-06 17:00:55.735,19.0,16.8,-94.6,-7.2,-67.0,-102.9,-6.5,-76.1,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,9.8 / 0.0,0.0,3,RTT,72,155,22,71,0,0
2018-01-06 17:00:56.5,16.3,15.9,-95.7,-6.3,-69.3,-102.5,-6.6,-76.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,13,0,100.0,0.0,0.0,0.0,3,9.8 / 0.0,0.0,3,RTT,72,155,22,71,0,0
2018-01-06 17:00:56.10,16.3,15.9,-95.7,-6.3,-69.3,-102.5,-6.6,-76.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,9.8 / 0.0,0.0,3,RTT,72,155,22,71,0,0
2018-01-06 17:00:56.310,16.3,15.9,-95.7,-6.3,-69.3,-102.5,-6.6,-76.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,3,RTT,72,155,22,71,0,0
2018-01-06 17:00:56.525,16.3,15.9,-95.7,-6.3,-69.3,-102.5,-6.6,-76.0,20,1,3,7.0,1,2,0.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,0,RTT,72,155,22,71,0,0
2018-01-06 17:00:56.530,18.5,16.3,-96.3,-7.5,-68.9,-101.7,-6.1,-75.6,20,1,3,7.0,1,2,0.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,0,RTT,72,155,22,71,0,0
2018-01-06 17:00:56.775,18.5,16.3,-96.3,-7.5,-68.9,-101.7,-6.1,-75.6,20,1,3,7.0,1,2,0.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,10.8 / 0.0,0.0,0,RTT,72,155,22,71,0,0
2018-01-06 17:00:56.935,18.5,16.3,-96.3,-7.5,-68.9,-101.7,-6.1,-75.6,20,1,3,7.0,1,2,0.0,1.0,0.0,0.0,1,0.0,1,0,100.0,0.0,0.0,0.0,3,10.8 / 0.0,0.0,0,RTT,72,155,22,71,88,0
2018-01-06 17:00:56.960,18.5,16.3,-96.3,-7.5,-68.9,-101.7,-6.1,-75.6,20,1,3,7.0,1,2,0.0,1.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,10.8 / 0.0,0.0,0,RTT,72,155,22,71,88,0
2018-01-06 17:00:57.55,18.5,16.3,-96.3,-7.5,-68.9,-101.7,-6.1,-75.6,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,10.8 / 0.0,0.0,1,RTT,72,155,22,71,88,0
2018-01-06 17:00:57.155,19.9,18.0,-96.2,-7.1,-69.0,-101.8,-6.7,-75.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,10.8 / 0.0,0.0,1,RTT,72,155,22,71,88,0
2018-01-06 17:00:57.160,19.9,18.0,-96.2,-7.1,-69.0,-101.8,-6.7,-75.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,9.9 / 0.0,0.0,1,RTT,72,155,22,71,88,0
2018-01-06 17:00:57.335,19.9,18.0,-96.2,-7.1,-69.0,-101.8,-6.7,-75.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,2,0,100.0,0.0,0.0,0.0,3,9.9 / 0.0,0.0,1,RTT,72,155,22,71,88,1
2018-01-06 17:00:57.475,19.9,18.0,-96.2,-7.1,-69.0,-101.8,-6.7,-75.0,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,9.9 / 0.0,0.0,1,RTT,72,155,22,71,88,1
2018-01-06 17:00:57.795,18.3,17.2,-99.9,-7.7,-72.2,-102.3,-6.0,-76.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,9.9 / 0.0,0.0,1,RTT,72,155,22,71,88,1
2018-01-06 17:00:57.805,18.3,17.2,-99.9,-7.7,-72.2,-102.3,-6.0,-76.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,14,0,100.0,0.0,0.0,0.0,3,9.7 / 0.0,0.0,1,RTT,72,155,22,71,88,1
2018-01-06 17:00:57.970,18.3,17.2,-99.9,-7.7,-72.2,-102.3,-6.0,-76.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,7,0,100.0,0.0,0.0,0.0,3,9.7 / 0.0,0.0,1,RTT,72,155,22,71,88,1
2018-01-06 17:00:58.430,18.3,17.2,-99.9,-7.7,-72.2,-102.3,-6.0,-76.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,7,0,100.0,0.0,0.0,0.0,3,9.7 / 0.0,0.0,1,RTT,72,155,22,71,87,1
2018-01-06 17:00:58.520,18.3,17.2,-99.9,-7.7,-72.2,-102.3,-6.0,-76.3,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,7,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,1,RTT,72,155,22,71,87,1
2018-01-06 17:00:58.525,18.7,16.3,-101.0,-6.8,-74.2,-105.3,-6.8,-78.5,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,7,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,1,RTT,72,155,22,71,87,1
2018-01-06 17:00:58.945,18.7,16.3,-101.0,-6.8,-74.2,-105.3,-6.8,-78.5,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,7,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,1,RTT,72,155,22,71,86,1
2018-01-06 17:00:59.10,19.0,17.5,-99.5,-7.7,-71.4,-102.4,-7.1,-74.9,20,2,8,26.0,4,2,0.0,4.0,0.0,0.0,1,0.0,7,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,1,RTT,72,155,22,71,86,1
2018-01-06 17:00:59.20,19.0,17.5,-99.5,-7.7,-71.4,-102.4,-7.1,-74.9,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,7,0,100.0,0.0,0.0,0.0,3,9.2 / 0.0,0.0,1,RTT,72,155,22,71,86,1
2018-01-06 17:00:59.20,19.0,17.5,-99.5,-7.7,-71.4,-102.4,-7.1,-74.9,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,7,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,1,RTT,72,155,22,71,86,1
2018-01-06 17:00:59.20,19.0,17.5,-99.5,-7.7,-71.4,-102.4,-7.1,-74.9,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,26,1,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,1,RTT,72,155,22,71,86,1
2018-01-06 17:00:59.315,19.0,17.5,-99.5,-7.7,-71.4,-102.4,-7.1,-74.9,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,26,1,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,1,RTT,72,155,22,71,86,0
2018-01-06 17:00:59.470,17.9,17.8,-100.6,-7.0,-73.5,-103.1,-6.4,-76.7,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,26,1,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,1,RTT,72,155,22,71,86,0
2018-01-06 17:00:59.480,17.9,17.8,-100.6,-7.0,-73.5,-103.1,-6.4,-76.7,20,1,4,18.0,2,2,1.0,2.0,0.0,0.0,1,0.0,3,0,100.0,0.0,0.0,0.0,3,10.0 / 0.0,0.0,1,RTT,72,155,22,71,86,0
2018-01-06 17:00:59.600,17.9,17.8,-100.6,-7.0,-73.5,-103.1,-6.4,-76.7,20,2,4,147.0,4,2,15.5,0.0,4.0,0.0,1,0.0,3,0,0.0,100.0,0.0,0.0,3,10.0 / 0.0,0.0,8,RTT,72,155,22,71,86,0
2018-01-06 17:00:59.945,17.9,17.8,-100.6,-7.0,-73.5,-103.1,-6.4,-76.7,20,2,4,147.0,4,2,15.5,0.0,4.0,0.0,1,0.0,3,0,0.0,100.0,0.0,0.0,3,10.0 / 0.0,0.0,8,RTT,72,155,22,71,83,0
2018-01-06 17:01:00.95,17.9,17.8,-100.6,-7.0,-73.5,-103.1,-6.4,-76.7,20,2,4,147.0,4,2,15.5,0.0,4.0,0.0,1,0.0,17,0,0.0,100.0,0.0,0.0,3,10.0 / 0.0,0.0,8,RTT,72,155,22,71,83,0
2018-01-06 17:01:00.105,16.2,15.6,-100.9,-7.9,-72.9,-103.8,-6.4,-77.4,20,2,4,147.0,4,2,15.5,0.0,4.0,0.0,1,0.0,17,0,0.0,100.0,0.0,0.0,3,10.0 / 0.0,0.0,8,RTT,72,155,22,71,83,0
