Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI,Lat,Long
2017-12-06 12:37:47.755,-100.8,0.8,-95.8,21.8,20.4,1/5,,,,,5644,55.052857,9.784192
2017-12-06 12:37:48.705,-100.8,0.8,-95.8,21.8,20.4,1/5,,,,,3716,55.052857,9.784192
2017-12-06 12:37:49.50,-100.8,0.3,-95.5,24.1,21.5,1/5,,,,,3716,55.052857,9.784192
2017-12-06 12:37:49.230,-100.8,0.3,-95.5,24.1,21.5,1/5,,,,,3716,55.052857,9.784191
2017-12-06 12:37:50.210,-100.8,0.3,-95.5,24.1,21.5,1/5,,,,,3716,55.052856,9.784191
2017-12-06 12:37:50.290,-99.9,0.8,-92.5,22,20.1,1/5,,,,,3716,55.052856,9.784191
2017-12-06 12:37:50.710,-99.9,0.8,-92.5,22,20.1,1/5,,,,,5434,55.052856,9.784191
2017-12-06 12:37:51.595,-100.2,0.6,-93.2,25.1,21.8,1/5,,,,,5434,55.052856,9.784191
2017-12-06 12:37:52.715,-100.2,0.6,-93.2,25.1,21.8,1/5,,,,,6924,55.052856,9.784191
2017-12-06 12:37:52.855,-100.4,0.8,-94.2,22.2,20,1/5,,,,,6924,55.052856,9.784191
2017-12-06 12:37:54.165,-100.6,0.6,-94.8,24.5,21.3,1/5,,,,,6924,55.052856,9.784191
2017-12-06 12:37:54.800,-100.6,0.6,-94.8,24.5,21.3,1/5,,,,,7180,55.052856,9.784191
2017-12-06 12:37:55.450,-100.3,0.6,-93.5,24.9,21,1/5,,,,,7180,55.052856,9.784191
2017-12-06 12:37:56.730,-100.3,0.6,-93.5,24.7,21,1/5,,,,,7180,55.052856,9.784191
2017-12-06 12:37:56.745,-100.3,0.6,-93.5,24.7,21,1/5,,,,,4047,55.052856,9.784191
2017-12-06 12:37:57.980,-100.6,-10.9,-83.5,22.3,19.8,1/5,,,,,4047,55.052856,9.784191
2017-12-06 12:37:58.750,-100.6,-10.9,-83.5,22.3,19.8,1/5,,,,,5673,55.052856,9.784191
2017-12-06 12:37:59.265,-99.7,0.6,-91.2,25,20.3,1/5,,,,,5673,55.052856,9.784191
2017-12-06 12:38:00.570,-99.7,0.3,-90.9,25.2,22.8,1/5,,,,,5673,55.052856,9.784191
2017-12-06 12:38:00.760,-99.7,0.3,-90.9,25.2,22.8,1/5,,,,,1947,55.052856,9.784191
2017-12-06 12:38:01.845,-101.3,-1.4,-96,23.6,20.8,1/5,,,,,1947,55.052856,9.784191
2017-12-06 12:38:02.265,-101.3,-1.4,-96,23.6,20.8,1/5,,,,,1947,55.052856,9.78419
2017-12-06 12:38:02.760,-101.3,-1.4,-96,23.6,20.8,1/5,,,,,2221,55.052856,9.78419
2017-12-06 12:38:03.120,-100.1,0.8,-93.2,23,20.5,1/5,,,,,2221,55.052856,9.78419
2017-12-06 12:38:03.215,-100.1,0.8,-93.2,23,20.5,1/5,,,,,2221,55.052855,9.78419
2017-12-06 12:38:04.405,-99.8,0.6,-91.8,25,20.9,1/5,,,,,2221,55.052855,9.78419
2017-12-06 12:38:04.775,-99.8,0.6,-91.8,25,20.9,1/5,,,,,5804,55.052855,9.78419
2017-12-06 12:38:05.690,-99.8,0.6,-91.5,24.7,21,1/5,,,,,5804,55.052855,9.78419
2017-12-06 12:38:06.825,-99.8,0.6,-91.5,24.7,21,1/5,,,,,6539,55.052855,9.78419
2017-12-06 12:38:06.970,-99.6,0.8,-91.2,22,20,1/5,,,,,6539,55.052855,9.78419
2017-12-06 12:38:08.225,-100,0.3,-92.2,24.9,21.7,1/5,,,,,6539,55.052855,9.78419
2017-12-06 12:38:08.825,-100,0.3,-92.2,24.9,21.7,1/5,,,,,9293,55.052855,9.78419
2017-12-06 12:38:09.530,-99.6,0.3,-90.5,25.2,21,1/5,,,,,9293,55.052855,9.78419
2017-12-06 12:38:10.805,-97.9,1.3,-84.8,27.1,16.3,1/5,,,,,9293,55.052855,9.78419
2017-12-06 12:38:10.880,-97.9,1.3,-84.8,27.1,16.3,1/5,,,,,9105,55.052855,9.78419
2017-12-06 12:38:12.65,-103.8,-0.7,-106.2,22.2,20.1,1/5,,,,,9105,55.052855,9.78419
2017-12-06 12:38:12.880,-103.8,-0.7,-106.2,22.2,20.1,1/5,,,,,6617,55.052855,9.78419
2017-12-06 12:38:13.335,-103.5,1.1,-107,20.6,18.2,1/5,,,,,6617,55.052855,9.78419
2017-12-06 12:38:14.645,-101.4,0.8,-98.4,23.9,23.4,1/5,,,,,6617,55.052855,9.78419
2017-12-06 12:38:14.900,-101.4,0.8,-98.4,23.9,23.4,1/5,,,,,3915,55.052855,9.78419
2017-12-06 12:38:16.290,-101.4,0.8,-98.4,23.9,23.4,1/5,,,,,3915,55.052854,9.78419
2017-12-06 12:38:16.900,-101.4,0.8,-98.4,23.9,23.4,1/5,,,,,827,55.052854,9.78419
2017-12-06 12:38:17.200,-102.6,0.5,-94.5,22.4,20.4,1/5,,,,,827,55.052854,9.78419
2017-12-06 12:38:17.200,-102.6,0.5,-94.5,22.4,20.4,1/5,,,,,827,55.052854,9.784189
2017-12-06 12:38:18.475,-104,-1.9,-106,20.6,17.6,1/5,,,,,827,55.052854,9.784189
2017-12-06 12:38:18.910,-104,-1.9,-106,20.6,17.6,1/5,,,,,765,55.052854,9.784189
2017-12-06 12:38:20.190,-104,-1.9,-106,20.6,17.6,1/5,,,,,765,55.052853,9.784189
2017-12-06 12:38:20.915,-104,-1.9,-106,20.6,17.6,1/5,,,,,571,55.052853,9.784189
2017-12-06 12:38:21.35,-104.1,0.7,-104.8,20.2,18.2,1/5,,,,,571,55.052853,9.784189
2017-12-06 12:38:22.220,-104.1,0.7,-104.8,20.2,18.2,1/5,,,,,571,55.052853,9.784188
2017-12-06 12:38:23.10,-104.1,0.7,-104.8,20.2,18.2,1/5,,,,,1197,55.052853,9.784188
2017-12-06 12:38:23.595,-104.9,0.7,-108.8,18.6,16.1,1/5,,,,,1197,55.052853,9.784188
2017-12-06 12:38:25.40,-104.9,0.7,-108.8,18.6,16.1,1/5,,,,,894,55.052853,9.784188
2017-12-06 12:38:27.35,-104.9,0.7,-108.8,18.6,16.1,1/5,,,,,1662,55.052853,9.784188
2017-12-06 12:38:27.205,-104.9,0.7,-108.8,18.6,16.1,1/5,,,,,1662,55.052852,9.784187
2017-12-06 12:38:29.75,-104.9,0.7,-108.8,18.6,16.1,1/5,,,,,1643,55.052852,9.784187
2017-12-06 12:38:30.210,-104.9,0.7,-108.8,18.6,16.1,1/5,,,,,1643,55.052851,9.784186
2017-12-06 12:38:31.60,-104.9,0.7,-108.8,18.6,16.1,1/5,,,,,642,55.052851,9.784186
2017-12-06 12:38:32.565,-105.3,-0.3,-86.5,18.9,17.3,1/5,,,,,642,55.052851,9.784186
2017-12-06 12:38:33.40,-105.3,-0.3,-86.5,18.9,17.3,1/5,,,,,541,55.052851,9.784186
2017-12-06 12:38:33.835,-102.6,0.1,-102,20.1,18.7,1/5,,,,,541,55.052851,9.784186
2017-12-06 12:38:34.215,-102.6,0.1,-102,20.1,18.7,1/5,,,,,541,55.05285,9.784186
2017-12-06 12:38:35.90,-102.6,0.1,-102,20.1,18.7,1/5,,,,,2324,55.05285,9.784186
2017-12-06 12:38:36.370,-105.6,1.3,-109.8,18.8,18.8,1/5,,,,,2324,55.05285,9.784186
2017-12-06 12:38:37.65,-105.6,1.3,-109.8,18.8,18.8,1/5,,,,,5190,55.05285,9.784186
2017-12-06 12:38:37.685,-102.1,-9.9,-90.3,20.7,18.2,1/5,,,,,5190,55.05285,9.784186
2017-12-06 12:38:38.955,-97.7,0.1,-82.7,21.4,21.4,1/5,,,,,5190,55.05285,9.784186
2017-12-06 12:38:39.150,-97.7,0.1,-82.7,21.4,21.4,1/5,,,,,5188,55.05285,9.784186
2017-12-06 12:38:40.185,-97.7,0.1,-82.7,21.4,21.4,1/5,,,,,5188,55.05285,9.784185
2017-12-06 12:38:40.245,-97.9,1.3,-84.9,27,24.2,1/5,,,,,5188,55.05285,9.784185
2017-12-06 12:38:41.120,-97.9,1.3,-84.9,27,24.2,1/5,,,,,4783,55.05285,9.784185
2017-12-06 12:38:41.530,-98,-7.4,-76.7,22.8,22.5,1/5,,,,,4783,55.05285,9.784185
2017-12-06 12:38:42.195,-98,-7.4,-76.7,22.8,22.5,1/5,,,,,4783,55.052849,9.784185
2017-12-06 12:38:42.810,-98.1,0.8,-85.2,25.3,22.8,1/5,,,,,4783,55.052849,9.784185
2017-12-06 12:38:43.265,-98.1,0.8,-85.2,25.3,22.8,1/5,,,,,4772,55.052849,9.784185
2017-12-06 12:38:44.60,-98.6,0.8,-87.2,26,22.9,1/5,,,,,4772,55.052849,9.784185
2017-12-06 12:38:44.260,-98.6,0.8,-87.2,26,22.9,1/5,,,,,4772,55.052848,9.784184
2017-12-06 12:38:45.145,-98.6,0.8,-87.2,26,22.9,1/5,,,,,5372,55.052848,9.784184
2017-12-06 12:38:45.340,-98.8,0.8,-87.7,24.9,22.5,1/5,,,,,5372,55.052848,9.784184
2017-12-06 12:38:46.205,-98.8,0.8,-87.7,24.9,22.5,1/5,,,,,5372,55.052847,9.784184
2017-12-06 12:38:46.645,-97.9,0.8,-84.4,26.6,23.1,1/5,,,,,5372,55.052847,9.784184
2017-12-06 12:38:47.240,-97.9,0.8,-84.4,26.6,23.1,1/5,,,,,5670,55.052847,9.784184
2017-12-06 12:38:47.925,-99.6,0.6,-91,25.1,20.4,1/5,,,,,5670,55.052847,9.784184
2017-12-06 12:38:48.215,-99.6,0.6,-91,25.1,20.4,1/5,,,,,5670,55.052842,9.78418
2017-12-06 12:38:49.205,-101.4,0.3,-98,22.4,21.1,1/5,,,,,5670,55.052842,9.78418
2017-12-06 12:38:49.235,-101.4,0.3,-98,22.4,21.1,1/5,,,,,5670,55.052841,9.78418
2017-12-06 12:38:49.265,-101.4,0.3,-98,22.4,21.1,1/5,,,,,4507,55.052841,9.78418
2017-12-06 12:38:50.215,-101.4,0.3,-98,22.4,21.1,1/5,,,,,4507,55.05284,9.784179
2017-12-06 12:38:50.455,-99.9,0.8,-92.2,22.4,15.3,1/5,,,,,4507,55.05284,9.784179
2017-12-06 12:38:51.295,-99.9,0.8,-92.2,22.4,15.3,1/5,,,,,6615,55.05284,9.784179
2017-12-06 12:38:51.765,-100.1,-0.2,-92.2,25.2,15.9,1/5,,,,,6615,55.05284,9.784179
2017-12-06 12:38:52.255,-100.1,-0.2,-92.2,25.2,15.9,1/5,,,,,6615,55.052839,9.784178
2017-12-06 12:38:53.5,-100.4,0.3,-94,21.1,14.7,1/5,,,,,6615,55.052839,9.784178
2017-12-06 12:38:53.185,-100.4,0.3,-94,21.1,14.7,1/5,,,,,6615,55.052838,9.784177
2017-12-06 12:38:53.300,-100.4,0.3,-94,21.1,14.7,1/5,,,,,8873,55.052838,9.784177
2017-12-06 12:38:54.235,-100.4,0.3,-94,21.1,14.7,1/5,,,,,8873,55.052835,9.784175
2017-12-06 12:38:54.315,-100.9,0.1,-95.5,21.5,15,1/5,,,,,8873,55.052835,9.784175
2017-12-06 12:38:55.205,-100.9,0.1,-95.5,21.5,15,1/5,,,,,8873,55.052832,9.784173
2017-12-06 12:38:55.305,-100.9,0.1,-95.5,21.5,15,1/5,,,,,8380,55.052832,9.784173
2017-12-06 12:38:55.595,-102.6,-1.9,-100.3,22.6,15.4,1/5,,,,,8380,55.052832,9.784173
2017-12-06 12:38:56.200,-102.6,-1.9,-100.3,22.6,15.4,1/5,,,,,8380,55.05283,9.784171
2017-12-06 12:38:56.885,-102.5,0.1,-102,22.2,15.2,1/5,,,,,8380,55.05283,9.784171
2017-12-06 12:38:57.245,-102.5,0.1,-102,22.2,15.2,1/5,,,,,8380,55.052828,9.78417
2017-12-06 12:38:57.310,-102.5,0.1,-102,22.2,15.2,1/5,,,,,4902,55.052828,9.78417
2017-12-06 12:38:58.160,-101.1,1.1,-97.5,22.1,14.5,1/5,,,,,4902,55.052828,9.78417
2017-12-06 12:38:58.180,-101.1,1.1,-97.5,22.1,14.5,1/5,,,,,4902,55.052827,9.784169
2017-12-06 12:38:59.260,-101.1,1.1,-97.5,22.1,14.5,1/5,,,,,4902,55.052826,9.784168
2017-12-06 12:38:59.310,-101.1,1.1,-97.5,22.1,14.5,1/5,,,,,4671,55.052826,9.784168
2017-12-06 12:38:59.440,-99.6,1.1,-91.2,21,14.4,1/5,,,,,4671,55.052826,9.784168
2017-12-06 12:39:00.195,-99.6,1.1,-91.2,21,14.4,1/5,,,,,4671,55.052825,9.784168
2017-12-06 12:39:00.735,-100.4,-0.4,-93.2,24.2,14.2,1/5,,,,,4671,55.052825,9.784168
2017-12-06 12:39:01.215,-100.4,-0.4,-93.2,24.2,14.2,1/5,,,,,4671,55.052824,9.784167
2017-12-06 12:39:01.390,-100.4,-0.4,-93.2,24.2,14.2,1/5,,,,,2808,55.052824,9.784167
2017-12-06 12:39:01.975,-100.4,1.1,-94.2,21.6,13.7,1/5,,,,,2808,55.052824,9.784167
2017-12-06 12:39:03.255,-100.6,0.8,-95.3,21.7,14.1,1/5,,,,,2808,55.052824,9.784167
2017-12-06 12:39:03.375,-100.6,0.8,-95.3,21.7,14.1,1/5,,,,,2725,55.052824,9.784167
2017-12-06 12:39:04.560,-100.6,0.6,-95,21.9,15.6,1/5,,,,,2725,55.052824,9.784167
2017-12-06 12:39:05.410,-100.6,0.6,-95,21.9,15.6,1/5,,,,,7379,55.052824,9.784167
2017-12-06 12:39:05.855,-102.9,-0.2,-103.2,22.3,13.3,1/5,,,,,7379,55.052824,9.784167
2017-12-06 12:39:07.410,-102.9,-0.2,-103.2,22.3,13.3,1/5,,,,,7491,55.052824,9.784167
2017-12-06 12:39:08.405,-103.3,-0.1,-101,20.6,14.8,1/5,,,,,7491,55.052824,9.784167
2017-12-06 12:39:09.410,-103.3,-0.1,-101,20.6,14.8,1/5,,,,,6579,55.052824,9.784167
2017-12-06 12:39:09.660,-101.6,1.6,-100,21.6,13.1,1/5,,,,,6579,55.052824,9.784167
2017-12-06 12:39:10.950,-101.6,-1.4,-97,22.6,14.9,1/5,,,,,6579,55.052824,9.784167
2017-12-06 12:39:11.415,-101.6,-1.4,-97,22.6,14.9,1/5,,,,,5650,55.052824,9.784167
2017-12-06 12:39:12.255,-101.5,0.3,-98.2,22.8,14.9,1/5,,,,,5650,55.052824,9.784167
2017-12-06 12:39:13.425,-101.5,0.3,-98.2,22.8,14.9,1/5,,,,,4826,55.052824,9.784167
2017-12-06 12:39:13.510,-101.4,0.6,-98,22.2,14,1/5,,,,,4826,55.052824,9.784167
2017-12-06 12:39:14.805,-101.1,0.3,-96.8,23.5,14.2,1/5,,,,,4826,55.052824,9.784167
2017-12-06 12:39:15.245,-101.1,0.3,-96.8,23.5,14.2,1/5,,,,,4826,55.052823,9.784167
2017-12-06 12:39:15.425,-101.1,0.3,-96.8,23.5,14.2,1/5,,,,,5570,55.052823,9.784167
2017-12-06 12:39:16.95,-100.8,0.1,-95.3,23.4,14,1/5,,,,,5570,55.052823,9.784167
2017-12-06 12:39:17.230,-100.8,0.1,-95.3,23.4,14,1/5,,,,,5570,55.052823,9.784166
2017-12-06 12:39:17.365,-100.5,0.6,-94.5,22.6,14.1,1/5,,,,,5570,55.052823,9.784166
2017-12-06 12:39:17.430,-100.5,0.6,-94.5,22.6,14.1,1/5,,,,,2730,55.052823,9.784166
2017-12-06 12:39:18.645,-100.8,0.6,-95.5,22,13.8,1/5,,,,,2730,55.052823,9.784166
2017-12-06 12:39:19.430,-100.8,0.6,-95.5,22,13.8,1/5,,,,,4150,55.052823,9.784166
2017-12-06 12:39:19.905,-101.1,0.1,-96.2,23.8,13.9,1/5,,,,,4150,55.052823,9.784166
2017-12-06 12:39:20.200,-101.1,0.1,-96.2,23.8,13.9,1/5,,,,,4150,55.052822,9.784166
2017-12-06 12:39:21.215,-100.3,-1.7,-91.5,24.1,13.4,1/5,,,,,4150,55.052822,9.784166
2017-12-06 12:39:21.430,-100.3,-1.7,-91.5,24.1,13.4,1/5,,,,,5601,55.052822,9.784166
2017-12-06 12:39:22.215,-100.3,-1.7,-91.5,24.1,13.4,1/5,,,,,5601,55.052822,9.784165
2017-12-06 12:39:22.490,-100.8,0.1,-95,24.3,13.6,1/5,,,,,5601,55.052822,9.784165
2017-12-06 12:39:23.445,-100.8,0.1,-95,24.3,13.6,1/5,,,,,7335,55.052822,9.784165
2017-12-06 12:39:23.765,-101,0.3,-96.5,20.1,13.6,1/5,,,,,7335,55.052822,9.784165
2017-12-06 12:39:25.45,-100.6,0.1,-94.8,20.6,13,1/5,,,,,7335,55.052822,9.784165
2017-12-06 12:39:25.250,-100.6,0.1,-94.8,20.6,13,1/5,,,,,7335,55.052821,9.784165
2017-12-06 12:39:25.445,-100.6,0.1,-94.8,20.6,13,1/5,,,,,2726,55.052821,9.784165
2017-12-06 12:39:26.340,-100.9,-0.2,-95.5,22.9,14.5,1/5,,,,,2726,55.052821,9.784165
2017-12-06 12:39:27.215,-100.9,-0.2,-95.5,22.9,14.5,1/5,,,,,2726,55.052821,9.784164
2017-12-06 12:39:27.445,-100.9,-0.2,-95.5,22.9,14.5,1/5,,,,,4106,55.052821,9.784164
2017-12-06 12:39:27.605,-100.9,0.3,-95.8,23.6,14.4,1/5,,,,,4106,55.052821,9.784164
2017-12-06 12:39:28.855,-100.4,0.6,-94.5,22.9,14.2,1/5,,,,,4106,55.052821,9.784164
2017-12-06 12:39:29.215,-100.4,0.6,-94.5,22.9,14.2,1/5,,,,,4106,55.052821,9.784165
2017-12-06 12:39:29.455,-100.4,0.6,-94.5,22.9,14.2,1/5,,,,,3090,55.052821,9.784165
2017-12-06 12:39:30.145,-100.5,0.8,-94.8,22,13.9,1/5,,,,,3090,55.052821,9.784165
2017-12-06 12:39:30.195,-100.5,0.8,-94.8,22,13.9,1/5,,,,,3090,55.052821,9.784164
2017-12-06 12:39:31.445,-100.9,-0.2,-95.5,23.5,14.4,1/5,,,,,3090,55.052821,9.784164
2017-12-06 12:39:31.460,-100.9,-0.2,-95.5,23.5,14.4,1/5,,,,,1537,55.052821,9.784164
2017-12-06 12:39:32.205,-100.9,-0.2,-95.5,23.5,14.4,1/5,,,,,1537,55.05282,9.784164
2017-12-06 12:39:32.725,-100.2,1.1,-93.8,22.3,14.3,1/5,,,,,1537,55.05282,9.784164
2017-12-06 12:39:33.490,-100.2,1.1,-93.8,22.3,14.3,1/5,,,,,1755,55.05282,9.784164
2017-12-06 12:39:33.985,-102.4,0.3,-102,20.8,13.9,1/5,,,,,1755,55.05282,9.784164
2017-12-06 12:39:35.295,-103.1,0.1,-104.2,21.7,13.8,1/5,,,,,1755,55.05282,9.784164
2017-12-06 12:39:35.475,-103.1,0.1,-104.2,21.7,13.8,1/5,,,,,2187,55.05282,9.784164
2017-12-06 12:39:36.580,-102.4,0.1,-101.5,22.5,14.3,1/5,,,,,2187,55.05282,9.784164
2017-12-06 12:39:37.215,-102.4,0.1,-101.5,22.5,14.3,1/5,,,,,2187,55.052819,9.784164
2017-12-06 12:39:37.470,-102.4,0.1,-101.5,22.5,14.3,1/5,,,,,4350,55.052819,9.784164
2017-12-06 12:39:37.825,-102,0.1,-100,22.9,13.1,1/5,,,,,4350,55.052819,9.784164
2017-12-06 12:39:39.125,-100.8,1.1,-96,22.5,18.3,1/5,,,,,4350,55.052819,9.784164
2017-12-06 12:39:39.495,-100.8,1.1,-96,22.5,18.3,1/5,,,,,2453,55.052819,9.784164
2017-12-06 12:39:40.395,-100,1.3,-93.2,22.2,18.4,1/5,,,,,2453,55.052819,9.784164
2017-12-06 12:39:41.480,-100,1.3,-93.2,22.2,18.4,1/5,,,,,3779,55.052819,9.784164
2017-12-06 12:39:41.700,-99.6,0.3,-90.8,25,16.6,1/5,,,,,3779,55.052819,9.784164
2017-12-06 12:39:42.985,-98.9,-1.7,-86.2,25.7,17.2,1/5,,,,,3779,55.052819,9.784164
2017-12-06 12:39:43.205,-98.9,-1.7,-86.2,25.7,17.2,1/5,,,,,3779,55.052818,9.784165
2017-12-06 12:39:43.510,-98.9,-1.7,-86.2,25.7,17.2,1/5,,,,,3662,55.052818,9.784165
2017-12-06 12:39:44.215,-98.9,-1.7,-86.2,25.7,17.2,1/5,,,,,3662,55.052818,9.784164
2017-12-06 12:39:44.230,-99.6,0.1,-90.5,24.7,17.3,1/5,,,,,3662,55.052818,9.784164
2017-12-06 12:39:45.515,-99.6,0.1,-90.5,24.7,17.3,1/5,,,,,4108,55.052818,9.784164
2017-12-06 12:39:45.545,-99.6,-8.9,-81.2,20.3,15,1/5,,,,,4108,55.052818,9.784164
2017-12-06 12:39:46.220,-99.6,-8.9,-81.2,20.3,15,1/5,,,,,4108,55.052817,9.784164
2017-12-06 12:39:46.795,-98.7,0.3,-87,25.9,16.4,1/5,,,,,4108,55.052817,9.784164
2017-12-06 12:39:47.520,-98.7,0.3,-87,25.9,16.4,1/5,,,,,5506,55.052817,9.784164
2017-12-06 12:39:48.75,-99.1,0.1,-88.5,25.5,17.4,1/5,,,,,5506,55.052817,9.784164
2017-12-06 12:39:48.210,-99.1,0.1,-88.5,25.5,17.4,1/5,,,,,5506,55.052817,9.784163
2017-12-06 12:39:49.205,-99.1,0.1,-88.5,25.5,17.4,1/5,,,,,5506,55.052816,9.784163
2017-12-06 12:39:49.365,-99.8,0.1,-91,24.5,16.4,1/5,,,,,5506,55.052816,9.784163
2017-12-06 12:39:49.550,-99.8,0.1,-91,24.5,16.4,1/5,,,,,8711,55.052816,9.784163
2017-12-06 12:39:50.660,-99.5,0.1,-89.8,25.1,18.2,1/5,,,,,8711,55.052816,9.784163
2017-12-06 12:39:51.555,-99.5,0.1,-89.8,25.1,18.2,1/5,,,,,11815,55.052816,9.784163
2017-12-06 12:39:51.940,-99.8,-1.4,-89.8,25.1,17.4,1/5,,,,,11815,55.052816,9.784163
2017-12-06 12:39:52.195,-99.8,-1.4,-89.8,25.1,17.4,1/5,,,,,11815,55.052816,9.784162
2017-12-06 12:39:53.190,-99.8,-1.4,-89.8,25.1,17.4,1/5,,,,,11815,55.052815,9.784162
2017-12-06 12:39:53.205,-99.6,-0.9,-89.5,24.6,18.3,1/5,,,,,11815,55.052815,9.784162
2017-12-06 12:39:53.555,-99.6,-0.9,-89.5,24.6,18.3,1/5,,,,,22410,55.052815,9.784162
2017-12-06 12:39:54.190,-99.6,-0.9,-89.5,24.6,18.3,1/5,,,,,22410,55.052814,9.784161
2017-12-06 12:39:54.500,-98.9,-9.2,-78.5,20.2,15.7,1/5,,,,,22410,55.052814,9.784161
2017-12-06 12:39:55.205,-98.9,-9.2,-78.5,20.2,15.7,1/5,,,,,22410,55.052813,9.784161
2017-12-06 12:39:55.560,-98.9,-9.2,-78.5,20.2,15.7,1/5,,,,,7166,55.052813,9.784161
2017-12-06 12:39:55.750,-98.9,0.3,-87.8,25.5,18.3,1/5,,,,,7166,55.052813,9.784161
2017-12-06 12:39:56.215,-98.9,0.3,-87.8,25.5,18.3,1/5,,,,,7166,55.052813,9.78416
2017-12-06 12:39:57.65,-99.6,0.1,-90.5,23.3,16.8,1/5,,,,,7166,55.052813,9.78416
2017-12-06 12:39:57.210,-99.6,0.1,-90.5,23.3,16.8,1/5,,,,,7166,55.052812,9.78416
2017-12-06 12:39:57.560,-99.6,0.1,-90.5,23.3,16.8,1/5,,,,,1527,55.052812,9.78416
2017-12-06 12:39:58.220,-99.6,0.1,-90.5,23.3,16.8,1/5,,,,,1527,55.05281,9.784159
2017-12-06 12:39:58.345,-99.6,-0.2,-90,24.9,16,1/5,,,,,1527,55.05281,9.784159
2017-12-06 12:39:59.225,-99.6,-0.2,-90,24.9,16,1/5,,,,,1527,55.052809,9.784159
2017-12-06 12:39:59.575,-99.6,-0.2,-90,24.9,16,1/5,,,,,2165,55.052809,9.784159
2017-12-06 12:39:59.630,-98.3,0.6,-85.5,26.3,17.8,1/5,,,,,2165,55.052809,9.784159
2017-12-06 12:40:00.290,-98.3,0.6,-85.5,26.3,17.8,1/5,,,,,2165,55.052808,9.784158
2017-12-06 12:40:00.905,-98.2,0.3,-85,26.1,18.4,1/5,,,,,2165,55.052808,9.784158
2017-12-06 12:40:01.195,-98.2,0.3,-85,26.1,18.4,1/5,,,,,2165,55.052807,9.784158
2017-12-06 12:40:01.570,-98.2,0.3,-85,26.1,18.4,1/5,,,,,2479,55.052807,9.784158
2017-12-06 12:40:02.190,-97.6,-0.2,-82,19,15.3,1/5,,,,,2479,55.052807,9.784158
2017-12-06 12:40:02.235,-97.6,-0.2,-82,19,15.3,1/5,,,,,2479,55.052807,9.784157
2017-12-06 12:40:03.240,-97.6,-0.2,-82,19,15.3,1/5,,,,,2479,55.052806,9.784157
2017-12-06 12:40:03.435,-97.8,0.1,-83,26.3,18.5,1/5,,,,,2479,55.052806,9.784157
2017-12-06 12:40:03.575,-97.8,0.1,-83,26.3,18.5,1/5,,,,,19253,55.052806,9.784157
2017-12-06 12:40:04.715,-97.4,0.1,-81.8,26.6,19.4,1/5,,,,,19253,55.052806,9.784157
2017-12-06 12:40:05.190,-97.4,0.1,-81.8,26.6,19.4,1/5,,,,,19253,55.052806,9.784158
2017-12-06 12:40:05.575,-97.4,0.1,-81.8,26.6,19.4,1/5,,,,,24505,55.052806,9.784158
2017-12-06 12:40:06.30,-98,0.6,-84.5,25.7,18.4,1/5,,,,,24505,55.052806,9.784158
2017-12-06 12:40:07.210,-98,0.6,-84.5,25.7,18.4,1/5,,,,,24505,55.052807,9.784158
2017-12-06 12:40:07.280,-98.9,-11.2,-76.2,19,14.4,1/5,,,,,24505,55.052807,9.784158
2017-12-06 12:40:07.580,-98.9,-11.2,-76.2,19,14.4,1/5,,,,,5419,55.052807,9.784158
2017-12-06 12:40:08.200,-98.9,-11.2,-76.2,19,14.4,1/5,,,,,5419,55.052807,9.784159
2017-12-06 12:40:08.585,-99.2,0.3,-88.8,24.7,18.3,1/5,,,,,5419,55.052807,9.784159
2017-12-06 12:40:09.230,-99.2,0.3,-88.8,24.7,18.3,1/5,,,,,5419,55.052808,9.784159
2017-12-06 12:40:09.585,-99.2,0.3,-88.8,24.7,18.3,1/5,,,,,4226,55.052808,9.784159
2017-12-06 12:40:09.870,-98.9,0.3,-88,25.1,18.8,1/5,,,,,4226,55.052808,9.784159
2017-12-06 12:40:10.185,-98.9,0.3,-88,25.1,18.8,1/5,,,,,4226,55.052808,9.78416
2017-12-06 12:40:11.150,-98.8,0.6,-87.8,22.9,18.3,1/5,,,,,4226,55.052808,9.78416
2017-12-06 12:40:11.615,-98.8,0.6,-87.8,22.9,18.3,1/5,,,,,7265,55.052808,9.78416
2017-12-06 12:40:12.415,-99.8,0.1,-91.2,24.8,18,1/5,,,,,7265,55.052808,9.78416
2017-12-06 12:40:13.590,-99.8,0.1,-91.2,24.8,18,1/5,,,,,10861,55.052808,9.78416
2017-12-06 12:40:13.680,-99.3,0.3,-89.5,25,18.1,1/5,,,,,10861,55.052808,9.78416
2017-12-06 12:40:14.990,-99.6,0.3,-91,25.1,19.3,1/5,,,,,10861,55.052808,9.78416
2017-12-06 12:40:15.600,-99.6,0.3,-91,25.1,19.3,1/5,,,,,14147,55.052808,9.78416
2017-12-06 12:40:16.185,-99.6,0.3,-91,25.1,19.3,1/5,,,,,14147,55.052808,9.784161
2017-12-06 12:40:16.260,-99.3,0.3,-89.2,25,18,1/5,,,,,14147,55.052808,9.784161
2017-12-06 12:40:17.550,-99.1,0.6,-89,25,17.7,1/5,,,,,14147,55.052808,9.784161
2017-12-06 12:40:17.600,-99.1,0.6,-89,25,17.7,1/5,,,,,29682,55.052808,9.784161
