Time,Intermediate KPI,RSRP
2018-01-18 21:25:48.730,74845,-68.1
2018-01-18 21:25:49.215,74845,-72.1
2018-01-18 21:25:49.785,74845,-70.8
2018-01-18 21:25:50.265,74845,-85.9
2018-01-18 21:25:50.405,32469,-85.9
2018-01-18 21:25:50.790,32469,-79.3
2018-01-18 21:25:51.295,32469,-88.3
2018-01-18 21:25:51.610,32469,-73.1
2018-01-18 21:25:52.90,32469,-76.0
2018-01-18 21:25:52.415,17713,-76.0
2018-01-18 21:25:52.635,17713,-79.0
2018-01-18 21:25:53.115,17713,-71.1
2018-01-18 21:25:53.640,17713,-71.5
2018-01-18 21:25:54.190,17713,-74.6
2018-01-18 21:25:54.420,71658,-74.6
2018-01-18 21:25:54.720,71658,-76.6
2018-01-18 21:25:55.205,71658,-70.7
2018-01-18 21:25:55.725,71658,-71.8
2018-01-18 21:25:56.245,71658,-67.6
2018-01-18 21:25:56.420,69815,-67.6
2018-01-18 21:25:56.760,69815,-69.1
2018-01-18 21:25:57.265,69815,-72.9
2018-01-18 21:25:57.765,69815,-74.9
2018-01-18 21:25:58.240,69815,-74.6
2018-01-18 21:25:58.420,28479,-74.6
2018-01-18 21:25:58.805,28479,-71.4
2018-01-18 21:25:59.265,28479,-68.2
2018-01-18 21:25:59.805,28479,-67.3
2018-01-18 21:26:00.310,28479,-67.8
2018-01-18 21:26:00.420,62808,-67.8
2018-01-18 21:26:00.795,62808,-67.3
2018-01-18 21:26:01.355,62808,-67.2
2018-01-18 21:26:01.875,62808,-68.5
2018-01-18 21:26:02.365,62808,-69.0
2018-01-18 21:26:02.450,73220,-69.0
2018-01-18 21:26:02.970,73220,-70.5
2018-01-18 21:26:03.445,73220,-72.1
2018-01-18 21:26:04.25,73220,-75.1
2018-01-18 21:26:04.450,37333,-75.1
2018-01-18 21:26:04.555,37333,-77.8
2018-01-18 21:26:05.40,37333,-76.5
2018-01-18 21:26:05.550,37333,-77.5
2018-01-18 21:26:06.85,37333,-77.6
2018-01-18 21:26:06.450,14744,-77.6
2018-01-18 21:26:06.585,14744,-76.0
2018-01-18 21:26:07.80,14744,-78.8
2018-01-18 21:26:07.595,14744,-77.1
2018-01-18 21:26:08.80,14744,-74.2
2018-01-18 21:26:08.455,10566,-74.2
2018-01-18 21:26:08.590,10566,-79.6
2018-01-18 21:26:09.115,10566,-77.6
2018-01-18 21:26:09.665,10566,-77.9
2018-01-18 21:26:10.155,10566,-78.2
2018-01-18 21:26:10.455,4889,-78.2
2018-01-18 21:26:10.670,4889,-82.8
2018-01-18 21:26:11.90,4889,-87.1
2018-01-18 21:26:11.760,4889,-88.8
2018-01-18 21:26:12.270,4889,-90.4
2018-01-18 21:26:12.460,10417,-90.4
2018-01-18 21:26:12.800,10417,-91.3
2018-01-18 21:26:13.270,10417,-92.5
2018-01-18 21:26:13.830,10417,-93.6
2018-01-18 21:26:14.310,10417,-94.3
2018-01-18 21:26:14.460,6134,-94.3
2018-01-18 21:26:14.840,6134,-93.4
2018-01-18 21:26:15.310,6134,-93.3
2018-01-18 21:26:15.695,6134,-88.2
2018-01-18 21:26:16.185,6134,-87.5
2018-01-18 21:26:16.465,10316,-87.5
2018-01-18 21:26:16.700,10316,-88.6
2018-01-18 21:26:17.210,10316,-89.2
2018-01-18 21:26:17.700,10316,-91.0
2018-01-18 21:26:18.235,10316,-93.4
2018-01-18 21:26:18.485,9435,-93.4
2018-01-18 21:26:18.735,9435,-93.1
2018-01-18 21:26:19.265,9435,-92.9
2018-01-18 21:26:19.735,9435,-91.6
2018-01-18 21:26:20.270,9435,-86.2
2018-01-18 21:26:20.475,60828,-86.2
2018-01-18 21:26:20.790,60828,-85.5
2018-01-18 21:26:21.265,60828,-85.1
2018-01-18 21:26:21.910,60828,-85.4
2018-01-18 21:26:22.420,60828,-84.7
2018-01-18 21:26:22.475,28675,-84.7
2018-01-18 21:26:22.905,28675,-85.0
2018-01-18 21:26:23.385,28675,-84.9
2018-01-18 21:26:23.905,28675,-84.6
2018-01-18 21:26:24.420,28675,-82.8
2018-01-18 21:26:24.475,42008,-82.8
2018-01-18 21:26:24.900,42008,-80.7
2018-01-18 21:26:25.420,42008,-82.1
2018-01-18 21:26:25.950,42008,-82.7
2018-01-18 21:26:26.430,42008,-80.6
2018-01-18 21:26:26.480,47654,-80.6
2018-01-18 21:26:26.950,47654,-79.9
2018-01-18 21:26:27.420,47654,-81.2
2018-01-18 21:26:27.925,47654,-83.4
2018-01-18 21:26:28.470,47654,-87.4
2018-01-18 21:26:28.480,20844,-87.4
2018-01-18 21:26:28.990,20844,-85.6
2018-01-18 21:26:29.500,20844,-86.8
2018-01-18 21:26:30.35,20844,-87.2
2018-01-18 21:26:30.485,6335,-87.2
2018-01-18 21:26:30.540,6335,-87.0
2018-01-18 21:26:31.145,6335,-85.2
2018-01-18 21:26:31.630,6335,-84.9
2018-01-18 21:26:32.145,6335,-88.5
2018-01-18 21:26:32.530,8893,-88.5
2018-01-18 21:26:32.675,8893,-89.4
2018-01-18 21:26:33.140,8893,-89.8
2018-01-18 21:26:33.675,8893,-84.6
2018-01-18 21:26:34.185,8893,-89.4
2018-01-18 21:26:34.535,15061,-89.4
2018-01-18 21:26:34.705,15061,-90.0
2018-01-18 21:26:35.180,15061,-91.7
2018-01-18 21:26:35.670,15061,-92.1
2018-01-18 21:26:36.230,15061,-92.4
2018-01-18 21:26:36.545,4061,-92.4
2018-01-18 21:26:36.725,4061,-92.8
2018-01-18 21:26:37.220,4061,-94.2
2018-01-18 21:26:37.750,4061,-86.7
2018-01-18 21:26:38.220,4061,-87.9
2018-01-18 21:26:38.540,8158,-87.9
2018-01-18 21:26:39.260,8158,-89.9
2018-01-18 21:26:39.770,8158,-91.2
2018-01-18 21:26:40.260,8158,-90.0
2018-01-18 21:26:40.545,14003,-90.0
2018-01-18 21:26:40.780,14003,-93.8
2018-01-18 21:26:41.300,14003,-96.2
2018-01-18 21:26:41.800,14003,-97.5
2018-01-18 21:26:42.270,14003,-97.6
2018-01-18 21:26:42.520,14003,-87.9
2018-01-18 21:26:42.575,5392,-87.9
2018-01-18 21:26:43.15,5392,-85.3
2018-01-18 21:26:43.570,5392,-81.8
2018-01-18 21:26:44.45,5392,-85.5
2018-01-18 21:26:44.565,20693,-85.5
2018-01-18 21:26:44.565,20693,-85.4
2018-01-18 21:26:45.85,20693,-86.1
2018-01-18 21:26:45.605,20693,-83.3
2018-01-18 21:26:46.135,20693,-85.6
2018-01-18 21:26:46.565,19401,-85.6
2018-01-18 21:26:46.615,19401,-91.5
2018-01-18 21:26:47.170,19401,-93.3
2018-01-18 21:26:47.680,19401,-94.5
2018-01-18 21:26:48.225,19401,-94.4
2018-01-18 21:26:48.600,5993,-94.4
2018-01-18 21:26:48.730,5993,-93.9
2018-01-18 21:26:49.205,5993,-93.7
2018-01-18 21:26:50.60,5993,-90.6
2018-01-18 21:26:50.550,5993,-89.6
2018-01-18 21:26:50.595,2779,-89.6
2018-01-18 21:26:51.55,2779,-87.0
2018-01-18 21:26:51.550,2779,-86.3
2018-01-18 21:26:52.40,2779,-86.0
2018-01-18 21:26:52.590,2779,-84.2
2018-01-18 21:26:52.600,1646,-84.2
2018-01-18 21:26:53.95,1646,-84.8
2018-01-18 21:26:53.590,1646,-83.4
2018-01-18 21:26:54.130,1646,-83.1
2018-01-18 21:26:54.595,1646,-81.3
2018-01-18 21:26:54.600,2571,-81.3
2018-01-18 21:26:55.160,2571,-80.5
2018-01-18 21:26:55.685,2571,-79.0
2018-01-18 21:26:56.215,2571,-78.5
2018-01-18 21:26:56.605,4919,-78.5
2018-01-18 21:26:56.700,4919,-79.4
2018-01-18 21:26:57.250,4919,-76.3
2018-01-18 21:26:57.735,4919,-77.6
2018-01-18 21:26:58.285,4919,-78.4
2018-01-18 21:26:58.605,4970,-78.4
2018-01-18 21:26:58.770,4970,-73.6
2018-01-18 21:26:59.325,4970,-74.4
2018-01-18 21:26:59.815,4970,-78.9
2018-01-18 21:27:00.330,4970,-78.4
2018-01-18 21:27:00.615,12529,-78.4
2018-01-18 21:27:00.855,12529,-78.8
2018-01-18 21:27:01.325,12529,-79.4
2018-01-18 21:27:01.845,12529,-78.5
2018-01-18 21:27:02.375,12529,-77.0
2018-01-18 21:27:02.640,19884,-77.0
2018-01-18 21:27:02.805,19884,-71.5
2018-01-18 21:27:03.370,19884,-69.6
2018-01-18 21:27:03.925,19884,-76.4
2018-01-18 21:27:04.450,19884,-76.0
2018-01-18 21:27:04.610,29039,-76.0
2018-01-18 21:27:04.925,29039,-76.7
2018-01-18 21:27:05.450,29039,-76.6
2018-01-18 21:27:05.920,29039,-75.2
2018-01-18 21:27:06.490,29039,-74.6
2018-01-18 21:27:06.615,17896,-74.6
2018-01-18 21:27:06.960,17896,-73.1
2018-01-18 21:27:07.535,17896,-75.4
2018-01-18 21:27:07.895,17896,-74.9
2018-01-18 21:27:08.560,17896,-78.8
2018-01-18 21:27:08.625,21888,-78.8
2018-01-18 21:27:09.40,21888,-81.2
2018-01-18 21:27:09.560,21888,-82.8
2018-01-18 21:27:10.60,21888,-83.4
2018-01-18 21:27:10.580,21888,-84.1
2018-01-18 21:27:10.640,17460,-84.1
2018-01-18 21:27:11.95,17460,-86.2
2018-01-18 21:27:11.575,17460,-83.0
2018-01-18 21:27:12.95,17460,-80.7
2018-01-18 21:27:12.610,17460,-89.5
2018-01-18 21:27:12.660,13906,-89.5
2018-01-18 21:27:13.125,13906,-88.3
2018-01-18 21:27:13.625,13906,-91.2
2018-01-18 21:27:14.140,13906,-90.1
2018-01-18 21:27:14.650,13906,-90.5
2018-01-18 21:27:14.705,5612,-90.5
2018-01-18 21:27:15.185,5612,-91.2
2018-01-18 21:27:15.670,5612,-90.4
2018-01-18 21:27:15.965,5612,-86.1
2018-01-18 21:27:16.435,5612,-85.4
2018-01-18 21:27:16.700,8759,-85.4
2018-01-18 21:27:17.0,8759,-86.4
2018-01-18 21:27:17.475,8759,-85.7
2018-01-18 21:27:18.0,8759,-88.2
2018-01-18 21:27:18.510,8759,-92.8
2018-01-18 21:27:18.700,16093,-92.8
2018-01-18 21:27:19.35,16093,-95.5
2018-01-18 21:27:19.520,16093,-92.6
2018-01-18 21:27:20.65,16093,-93.0
2018-01-18 21:27:20.565,16093,-94.7
2018-01-18 21:27:20.765,7634,-94.7
2018-01-18 21:27:20.875,7634,-92.5
2018-01-18 21:27:21.380,7634,-91.2
2018-01-18 21:27:21.890,7634,-96.1
2018-01-18 21:27:22.380,7634,-94.3
2018-01-18 21:27:22.760,11126,-94.3
2018-01-18 21:27:22.895,11126,-96.4
2018-01-18 21:27:23.410,11126,-97.7
2018-01-18 21:27:23.930,11126,-97.3
2018-01-18 21:27:24.400,11126,-94.8
2018-01-18 21:27:24.585,11126,-87.4
2018-01-18 21:27:24.815,4844,-87.4
2018-01-18 21:27:25.75,4844,-90.8
2018-01-18 21:27:25.590,4844,-94.5
2018-01-18 21:27:26.125,4844,-90.7
2018-01-18 21:27:26.610,4844,-89.3
2018-01-18 21:27:26.835,974,-89.3
2018-01-18 21:27:27.150,974,-91.0
2018-01-18 21:27:27.670,974,-91.3
2018-01-18 21:27:27.840,974,-82.5
2018-01-18 21:27:28.345,974,-84.7
2018-01-18 21:27:28.835,12429,-84.7
2018-01-18 21:27:28.855,12429,-82.6
2018-01-18 21:27:29.335,12429,-82.7
2018-01-18 21:27:29.865,12429,-83.5
2018-01-18 21:27:30.840,33074,-83.5
2018-01-18 21:27:30.855,33074,-83.4
2018-01-18 21:27:31.375,33074,-83.0
2018-01-18 21:27:31.905,33074,-82.4
2018-01-18 21:27:32.415,33074,-79.4
2018-01-18 21:27:32.850,45588,-79.4
2018-01-18 21:27:32.935,45588,-79.5
2018-01-18 21:27:33.440,45588,-81.0
2018-01-18 21:27:33.955,45588,-80.3
2018-01-18 21:27:34.435,45588,-79.2
