Time,Intermediate KPI,RSRP
2018-01-18 20:02:44.175,65797,-101.5
2018-01-18 20:02:45.215,65797,-102.2
2018-01-18 20:02:45.480,62027,-102.2
2018-01-18 20:02:45.690,62027,-101.3
2018-01-18 20:02:46.215,62027,-99.4
2018-01-18 20:02:46.735,62027,-102.0
2018-01-18 20:02:47.205,62027,-100.9
2018-01-18 20:02:47.485,55625,-100.9
2018-01-18 20:02:47.730,55625,-101.2
2018-01-18 20:02:48.255,55625,-101.7
2018-01-18 20:02:48.725,55625,-101.4
2018-01-18 20:02:49.250,55625,-101.5
2018-01-18 20:02:49.490,57292,-101.5
2018-01-18 20:02:49.765,57292,-102.0
2018-01-18 20:02:50.255,57292,-102.2
2018-01-18 20:02:50.770,57292,-102.6
2018-01-18 20:02:51.255,57292,-99.8
2018-01-18 20:02:51.490,49305,-99.8
2018-01-18 20:02:51.770,49305,-101.5
2018-01-18 20:02:52.290,49305,-101.6
2018-01-18 20:02:52.805,49305,-103.0
2018-01-18 20:02:53.330,49305,-102.7
2018-01-18 20:02:53.490,46214,-102.7
2018-01-18 20:02:53.810,46214,-100.5
2018-01-18 20:02:54.340,46214,-102.6
2018-01-18 20:02:54.840,46214,-103.1
2018-01-18 20:02:55.380,46214,-103.4
2018-01-18 20:02:55.490,18780,-103.4
2018-01-18 20:02:55.845,18780,-104.3
2018-01-18 20:02:56.375,18780,-104.4
2018-01-18 20:02:56.850,18780,-103.6
2018-01-18 20:02:57.370,18780,-103.5
2018-01-18 20:02:57.495,35331,-103.5
2018-01-18 20:02:57.895,35331,-104.5
2018-01-18 20:02:58.370,35331,-105.8
2018-01-18 20:02:58.885,35331,-105.6
2018-01-18 20:02:59.500,53733,-105.6
2018-01-18 20:02:59.890,53733,-104.4
2018-01-18 20:03:00.410,53733,-105.6
2018-01-18 20:03:00.930,53733,-105.2
2018-01-18 20:03:01.420,53733,-105.6
2018-01-18 20:03:01.500,61266,-105.6
2018-01-18 20:03:01.940,61266,-104.7
2018-01-18 20:03:02.415,61266,-105.9
2018-01-18 20:03:02.965,61266,-104.2
2018-01-18 20:03:03.455,61266,-103.4
2018-01-18 20:03:03.510,67068,-103.4
2018-01-18 20:03:03.970,67068,-105.8
2018-01-18 20:03:04.480,67068,-104.0
2018-01-18 20:03:04.980,67068,-105.7
2018-01-18 20:03:05.495,67068,-104.7
2018-01-18 20:03:05.505,57605,-104.7
2018-01-18 20:03:05.970,57605,-106.1
2018-01-18 20:03:06.490,57605,-105.5
2018-01-18 20:03:07.0,57605,-106.5
2018-01-18 20:03:07.505,58972,-106.5
2018-01-18 20:03:07.530,58972,-105.7
2018-01-18 20:03:08.10,58972,-105.5
2018-01-18 20:03:08.530,58972,-105.4
2018-01-18 20:03:09.10,58972,-104.1
